flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2025-02-03,F0052,DL,3055,N854DN,ARR,CHS,ATL,B,06:50,410,06:31,391,7.0,384,-19.0,259.0
2025-02-03,F0053,OO,3853,N161PQ,ARR,CHA,ATL,A,06:50,410,06:36,396,6.0,390,-14.0,106.0
2025-02-03,F0054,DL,535,N194DN,ARR,OGG,ATL,A,06:53,413,06:08,368,6.0,362,-45.0,4431.0
2025-02-03,F0055,AA,2344,N140AN,DEP,ATL,MIA,D,06:55,415,06:42,402,17.0,419,-13.0,594.0
2025-02-03,F0056,WN,494,N284WN,DEP,ATL,LAS,C,06:55,415,06:50,410,8.0,418,-5.0,1747.0
2025-02-03,F0057,DL,1334,N557NW,DEP,ATL,FLL,B,07:00,420,06:53,413,15.0,428,-7.0,581.0
2025-02-03,F0058,UA,1961,N838UA,DEP,ATL,EWR,C,07:00,420,06:51,411,15.0,426,-9.0,746.0
2025-02-03,F0059,UA,759,N73256,DEP,ATL,IAH,B,07:00,420,06:54,414,31.0,445,-6.0,689.0
2025-02-03,F0060,MQ,3476,N290NN,DEP,ATL,ORD,B,07:00,420,06:52,412,11.0,423,-8.0,606.0
2025-02-03,F0061,DL,834,N509DT,DEP,ATL,LAS,A,07:00,420,06:58,418,13.0,431,-2.0,1747.0
2025-02-03,F0062,DL,2668,N586NW,DEP,ATL,MSP,D,07:05,425,06:59,419,11.0,430,-6.0,907.0
2025-02-03,F0063,DL,2204,N683DA,DEP,ATL,MCO,C,07:05,425,07:03,423,33.0,456,-2.0,404.0
2025-02-03,F0064,WN,2583,N477WN,DEP,ATL,DCA,D,07:05,425,06:58,418,16.0,434,-7.0,547.0
2025-02-03,F0065,DL,1548,N551NW,ARR,MCO,ATL,A,07:07,427,06:55,415,7.0,408,-12.0,404.0
2025-02-03,F0066,DL,320,N814DN,ARR,LAX,ATL,B,07:08,428,06:56,416,4.0,412,-12.0,1947.0
2025-02-03,F0067,DL,849,N585DN,DEP,ATL,BOS,B,07:10,430,07:16,436,12.0,448,6.0,946.0
2025-02-03,F0068,DL,926,N329NW,DEP,ATL,DCA,C,07:13,433,07:11,431,9.0,440,-2.0,547.0
2025-02-03,F0069,UA,340,N845UA,DEP,ATL,DEN,C,07:15,435,07:02,422,14.0,436,-13.0,1199.0
2025-02-03,F0070,DL,3186,N938AT,ARR,CLT,ATL,C,07:19,439,07:04,424,6.0,418,-15.0,226.0
2025-02-03,F0071,DL,1168,N6711M,ARR,FLL,ATL,C,07:20,440,07:15,435,9.0,426,-5.0,581.0
2025-02-03,F0072,DL,3181,N945AT,ARR,GNV,ATL,D,07:21,441,07:00,420,6.0,414,-21.0,300.0
2025-02-03,F0073,DL,1462,N948DZ,DEP,ATL,RIC,A,07:25,445,07:19,439,21.0,460,-6.0,481.0
2025-02-03,F0074,DL,2325,N345NW,DEP,ATL,EWR,D,07:25,445,07:47,467,12.0,479,22.0,746.0
2025-02-03,F0075,DL,839,N328DN,DEP,ATL,DFW,D,07:25,445,07:25,445,18.0,463,0.0,731.0
2025-02-03,F0076,DL,2836,N687DL,DEP,ATL,MIA,D,07:25,445,07:18,438,14.0,452,-7.0,594.0
2025-02-03,F0077,DL,1592,N357DN,DEP,ATL,BWI,C,07:25,445,07:18,438,11.0,449,-7.0,577.0
2025-02-03,F0078,DL,1444,N319US,DEP,ATL,IAD,B,07:25,445,07:22,442,23.0,465,-3.0,534.0
2025-02-03,F0079,DL,2328,N6710E,DEP,ATL,JAX,D,07:25,445,07:32,452,20.0,472,7.0,270.0
2025-02-03,F0080,DL,2605,N823DX,DEP,ATL,TPA,A,07:25,445,07:21,441,13.0,454,-4.0,406.0
2025-02-03,F0081,DL,3162,N936AT,ARR,MYR,ATL,B,07:25,445,07:11,431,7.0,424,-14.0,317.0
2025-02-03,F0082,F9,2912,N317FR,DEP,ATL,TPA,A,07:25,445,07:10,430,11.0,441,-15.0,406.0
2025-02-03,F0083,F9,1115,N335FR,DEP,ATL,LAS,A,07:26,446,07:46,466,23.0,489,20.0,1747.0
2025-02-03,F0084,DL,1192,N336DX,ARR,RDU,ATL,C,07:27,447,07:40,460,8.0,452,13.0,356.0
2025-02-03,F0085,AA,1567,N199UW,DEP,ATL,DFW,D,07:28,448,07:24,444,11.0,455,-4.0,731.0
2025-02-03,F0086,DL,3154,N950DZ,ARR,DAB,ATL,B,07:29,449,07:09,429,7.0,422,-20.0,366.0
2025-02-03,F0087,DL,1430,N820DN,ARR,ORF,ATL,A,07:29,449,07:16,436,7.0,429,-13.0,516.0
2025-02-03,F0088,DL,1385,N940DU,ARR,RSW,ATL,D,07:29,449,07:09,429,9.0,420,-20.0,515.0
2025-02-03,F0089,OH,5107,N519AE,DEP,ATL,PHL,C,07:30,450,07:22,442,17.0,459,-8.0,666.0
2025-02-03,F0090,DL,1100,N337DN,DEP,ATL,PHL,A,07:30,450,07:23,443,10.0,453,-7.0,666.0
2025-02-03,F0091,DL,996,N523DE,DEP,ATL,LAX,B,07:30,450,07:30,450,11.0,461,0.0,1947.0
2025-02-03,F0092,F9,4472,N361FR,DEP,ATL,RDU,A,07:30,450,08:34,514,20.0,534,64.0,356.0
2025-02-03,F0093,DL,323,N103DY,DEP,ATL,LGA,C,07:30,450,07:29,449,18.0,467,-1.0,762.0
2025-02-03,F0094,DL,1646,N588NW,DEP,ATL,DTW,A,07:30,450,07:26,446,11.0,457,-4.0,594.0
2025-02-03,F0095,DL,1585,N397DN,DEP,ATL,IAH,A,07:30,450,07:26,446,21.0,467,-4.0,689.0
2025-02-03,F0096,DL,3152,N3754A,ARR,SDF,ATL,D,07:32,452,07:00,420,8.0,412,-32.0,321.0
2025-02-03,F0097,OO,3805,N776SK,ARR,CRW,ATL,A,07:33,453,07:05,425,6.0,419,-28.0,363.0
2025-02-03,F0098,DL,2375,N362DN,ARR,DTW,ATL,D,07:33,453,07:06,426,10.0,416,-27.0,594.0
2025-02-03,F0099,DL,2330,N659DL,ARR,TPA,ATL,D,07:34,454,07:15,435,6.0,429,-19.0,406.0
2025-02-03,F0100,DL,2162,N3769L,ARR,BHM,ATL,B,07:34,454,07:16,436,5.0,431,-18.0,134.0
2025-02-03,F0101,DL,1460,N660DL,ARR,RIC,ATL,D,07:34,454,07:28,448,7.0,441,-6.0,481.0
2025-02-03,F0102,DL,3020,N942DZ,ARR,HSV,ATL,B,07:34,454,07:19,439,10.0,429,-15.0,151.0
2025-02-03,F0103,DL,2184,N896AT,ARR,LEX,ATL,B,07:35,455,07:18,438,12.0,426,-17.0,304.0
2025-02-03,F0104,DL,2937,N301NB,ARR,ROA,ATL,D,07:35,455,07:36,456,8.0,448,1.0,357.0
2025-02-03,F0105,DL,2441,N960DZ,ARR,CVG,ATL,A,07:35,455,07:13,433,8.0,425,-22.0,373.0
2025-02-03,F0106,DL,2637,N3748Y,ARR,BNA,ATL,C,07:35,455,07:36,456,26.0,430,1.0,214.0
2025-02-03,F0107,DL,1336,N880DN,DEP,ATL,ORF,A,07:40,460,07:33,453,10.0,463,-7.0,516.0
2025-02-03,F0108,NK,1355,N728NK,ARR,BWI,ATL,C,07:41,461,07:25,445,7.0,438,-16.0,577.0
2025-02-03,F0109,DL,2420,N722TW,DEP,ATL,JFK,D,07:45,465,07:38,458,10.0,468,-7.0,760.0
2025-02-03,F0110,DL,3125,N953DZ,DEP,ATL,IND,A,07:45,465,07:36,456,10.0,466,-9.0,432.0
2025-02-03,F0111,DL,3144,N965AT,DEP,ATL,CLT,B,07:45,465,07:37,457,14.0,471,-8.0,226.0
2025-02-03,F0112,DL,3105,N934DZ,ARR,IND,ATL,C,07:46,466,07:20,440,8.0,432,-26.0,432.0
2025-02-03,F0113,NK,507,N713NK,DEP,ATL,FLL,A,07:47,467,07:54,474,11.0,485,7.0,581.0
2025-02-03,F0114,DL,1089,N317DN,DEP,ATL,RSW,D,07:50,470,07:38,458,15.0,473,-12.0,515.0
2025-02-03,F0115,WN,3393,N8872Q,DEP,ATL,BNA,C,07:50,470,07:42,462,12.0,474,-8.0,214.0
2025-02-03,F0116,F9,1872,N347FR,DEP,ATL,JFK,D,07:50,470,07:37,457,26.0,483,-13.0,760.0
2025-02-03,F0117,DL,1376,N112DN,ARR,PBI,ATL,B,07:52,472,07:53,473,7.0,466,1.0,545.0
2025-02-03,F0118,DL,1494,N6708D,ARR,MCO,ATL,A,07:52,472,07:37,457,9.0,448,-15.0,404.0
2025-02-03,F0119,DL,1547,N676DL,ARR,MSY,ATL,C,07:53,473,07:34,454,6.0,448,-19.0,425.0
2025-02-03,F0120,DL,2469,N809DN,ARR,CMH,ATL,B,07:54,474,07:44,464,19.0,445,-10.0,447.0
2025-02-03,F0121,WN,1705,N8301J,DEP,ATL,BWI,C,07:55,475,07:49,469,8.0,477,-6.0,577.0
2025-02-03,F0122,DL,1499,N871DN,ARR,SRQ,ATL,C,07:56,476,07:35,455,10.0,445,-21.0,444.0
2025-02-03,F0123,DL,2440,N712TW,ARR,JAX,ATL,C,07:58,478,08:16,496,10.0,486,18.0,270.0
2025-02-03,F0124,DL,444,N545US,DEP,ATL,SEA,A,07:58,478,07:57,477,16.0,493,-1.0,2182.0
2025-02-03,F0125,OO,3939,N703SK,ARR,ABY,ATL,A,07:59,479,07:50,470,20.0,450,-9.0,145.0
2025-02-03,F0126,DL,2550,N347NB,ARR,IAD,ATL,C,07:59,479,07:39,459,6.0,453,-20.0,534.0
2025-02-03,F0127,DL,1498,N928AT,ARR,MLB,ATL,B,07:59,479,07:40,460,17.0,443,-19.0,442.0
2025-02-03,F0128,DL,2124,N929DZ,ARR,CHS,ATL,B,08:00,480,08:32,512,11.0,501,32.0,259.0
2025-02-03,F0129,DL,1702,N900DU,ARR,SAV,ATL,B,08:00,480,07:40,460,9.0,451,-20.0,214.0
2025-02-03,F0130,DL,3140,N970AT,ARR,DAY,ATL,A,08:00,480,07:29,449,7.0,442,-31.0,432.0
2025-02-03,F0131,DL,830,N582DN,DEP,ATL,SLC,D,08:00,480,07:58,478,12.0,490,-2.0,1590.0
2025-02-03,F0132,NK,502,N718NK,ARR,FLL,ATL,C,08:00,480,08:00,480,20.0,460,0.0,581.0
2025-02-03,F0133,AS,377,N931AK,DEP,ATL,SEA,B,08:00,480,08:20,500,19.0,519,20.0,2182.0
2025-02-03,F0134,DL,1269,N376DN,ARR,PHL,ATL,A,08:00,480,08:01,481,10.0,471,1.0,666.0
2025-02-03,F0135,DL,863,N988AT,ARR,CHA,ATL,A,08:03,483,07:37,457,6.0,451,-26.0,106.0
2025-02-03,F0136,DL,410,N354NW,ARR,DCA,ATL,D,08:03,483,07:45,465,10.0,455,-18.0,547.0
2025-02-03,F0137,DL,1504,N818DA,ARR,PIT,ATL,C,08:04,484,07:48,468,6.0,462,-16.0,526.0
2025-02-03,F0138,DL,3061,N717JL,ARR,CAE,ATL,B,08:05,485,07:41,461,5.0,456,-24.0,192.0
2025-02-03,F0139,DL,2343,N6711M,DEP,ATL,FLL,D,08:05,485,08:05,485,14.0,499,0.0,581.0
2025-02-03,F0140,F9,4708,N304FR,DEP,ATL,IAD,A,08:05,485,07:56,476,14.0,490,-9.0,534.0
2025-02-03,F0141,DL,1249,N668DN,ARR,MIA,ATL,B,08:06,486,08:12,492,7.0,485,6.0,594.0
2025-02-03,F0142,OO,3796,N836SK,ARR,MGM,ATL,A,08:07,487,07:56,476,5.0,471,-11.0,147.0
2025-02-03,F0143,DL,2950,N678DL,ARR,BWI,ATL,D,08:08,488,07:43,463,5.0,458,-25.0,577.0
2025-02-03,F0144,DL,2976,N326DN,DEP,ATL,AUS,D,08:10,490,08:10,490,20.0,510,0.0,813.0
2025-02-03,F0145,DL,1213,N585NW,DEP,ATL,MCO,B,08:10,490,08:31,511,13.0,524,21.0,404.0
2025-02-03,F0146,DL,2960,N543US,DEP,ATL,MSP,B,08:10,490,08:09,489,14.0,503,-1.0,907.0
2025-02-03,F0147,DL,785,N175DN,DEP,ATL,SFO,B,08:10,490,08:32,512,18.0,530,22.0,2139.0
2025-02-03,F0148,WN,565,N8902Q,ARR,DCA,ATL,D,08:10,490,07:48,468,8.0,460,-22.0,547.0
2025-02-03,F0149,DL,1380,N667DN,DEP,ATL,PIT,A,08:10,490,09:21,561,16.0,577,71.0,526.0
2025-02-03,F0150,DL,1311,N588DT,DEP,ATL,PBI,A,08:10,490,08:05,485,11.0,496,-5.0,545.0
2025-02-03,F0151,DL,1565,N3751B,ARR,LIT,ATL,A,08:10,490,07:44,464,5.0,459,-26.0,453.0
2025-02-03,F0152,WN,2877,N249WN,DEP,ATL,MCO,D,08:10,490,08:09,489,9.0,498,-1.0,404.0
2025-02-03,F0153,DL,2734,N367NW,ARR,CLE,ATL,A,08:11,491,07:32,452,8.0,444,-39.0,554.0
2025-02-03,F0154,DL,2319,N933AT,ARR,AGS,ATL,B,08:14,494,09:19,559,23.0,536,65.0,143.0
2025-02-03,F0155,DL,3114,N957DZ,ARR,ECP,ATL,D,08:15,495,07:54,474,6.0,468,-21.0,240.0
2025-02-03,F0156,DL,3033,N936AT,DEP,ATL,LIT,D,08:15,495,08:07,487,10.0,497,-8.0,453.0
2025-02-03,F0157,DL,3091,N963DZ,DEP,ATL,CHS,D,08:15,495,11:04,664,14.0,678,169.0,259.0
2025-02-03,F0158,WN,3419,N8803L,ARR,PIT,ATL,D,08:15,495,07:56,476,6.0,470,-19.0,526.0
2025-02-03,F0159,DL,3100,N943DZ,DEP,ATL,BHM,C,08:15,495,08:07,487,8.0,495,-8.0,134.0
2025-02-03,F0160,DL,3085,N812DN,ARR,VPS,ATL,C,08:15,495,07:58,478,6.0,472,-17.0,250.0
2025-02-03,F0161,DL,3011,N959DZ,DEP,ATL,SAV,D,08:15,495,08:08,488,13.0,501,-7.0,214.0
2025-02-03,F0162,DL,2951,N884DN,DEP,ATL,BDL,D,08:15,495,08:12,492,16.0,508,-3.0,859.0
2025-02-03,F0163,DL,3090,N920AT,DEP,ATL,JAN,A,08:15,495,08:15,495,21.0,516,0.0,341.0
2025-02-03,F0164,DL,3041,N989AT,ARR,JAN,ATL,A,08:19,499,07:51,471,7.0,464,-28.0,341.0
2025-02-03,F0165,DL,786,N896AT,DEP,ATL,LEX,B,08:20,500,08:16,496,19.0,515,-4.0,304.0
2025-02-03,F0166,WN,3333,N8859Q,ARR,RDU,ATL,D,08:20,500,07:54,474,5.0,469,-26.0,356.0
2025-02-03,F0167,DL,1369,N854DN,DEP,ATL,CLE,C,08:20,500,08:17,497,12.0,509,-3.0,554.0
2025-02-03,F0168,DL,3103,N938DZ,DEP,ATL,PNS,D,08:20,500,08:11,491,13.0,504,-9.0,271.0
2025-02-03,F0169,DL,2351,N953AT,DEP,ATL,VPS,A,08:20,500,08:16,496,15.0,511,-4.0,250.0
2025-02-03,F0170,WN,3858,N8313F,ARR,RSW,ATL,C,08:20,500,08:14,494,12.0,482,-6.0,515.0
2025-02-03,F0171,DL,1151,N827DN,DEP,ATL,MKE,A,08:20,500,08:11,491,13.0,504,-9.0,669.0
2025-02-03,F0172,DL,573,N301DV,DEP,ATL,SJU,C,08:20,500,08:14,494,15.0,509,-6.0,1547.0
2025-02-03,F0173,DL,3069,N950DZ,DEP,ATL,BNA,B,08:20,500,08:15,495,17.0,512,-5.0,214.0
2025-02-03,F0174,DL,346,N125DN,DEP,ATL,DEN,B,08:20,500,08:10,490,19.0,509,-10.0,1199.0
2025-02-03,F0175,DL,1119,N945AT,DEP,ATL,SDF,A,08:20,500,08:10,490,11.0,501,-10.0,321.0
2025-02-03,F0176,WN,3915,N8685B,ARR,CLE,ATL,D,08:20,500,07:43,463,7.0,456,-37.0,554.0
2025-02-03,F0177,DL,3019,N3771K,ARR,PNS,ATL,A,08:21,501,07:49,469,7.0,462,-32.0,271.0
2025-02-03,F0178,DL,1666,N945DZ,ARR,MEM,ATL,A,08:23,503,08:23,503,15.0,488,0.0,332.0
2025-02-03,F0179,DL,2664,N891DN,ARR,BUF,ATL,C,08:25,505,08:19,499,10.0,489,-6.0,712.0
2025-02-03,F0180,WN,1171,N8706W,ARR,IND,ATL,C,08:25,505,08:01,481,7.0,474,-24.0,432.0
2025-02-03,F0181,WN,441,N8804L,ARR,JAX,ATL,C,08:25,505,08:22,502,15.0,487,-3.0,270.0
2025-02-03,F0182,DL,3048,N891AT,DEP,ATL,ECP,D,08:25,505,08:24,504,13.0,517,-1.0,240.0
2025-02-03,F0183,DL,1676,N358NW,DEP,ATL,SAT,B,08:25,505,08:24,504,21.0,525,-1.0,874.0
2025-02-03,F0184,DL,441,N938AT,DEP,ATL,DAL,B,08:25,505,08:24,504,17.0,521,-1.0,721.0
2025-02-03,F0185,DL,3089,N892AT,DEP,ATL,GSP,D,08:25,505,08:18,498,17.0,515,-7.0,153.0
2025-02-03,F0186,DL,3160,N366NW,DEP,ATL,CVG,B,08:25,505,08:17,497,16.0,513,-8.0,373.0
2025-02-03,F0187,DL,2397,N349NW,DEP,ATL,EWR,D,08:25,505,08:19,499,13.0,512,-6.0,746.0
2025-02-03,F0188,DL,348,N820NW,DEP,ATL,PHX,A,08:25,505,08:22,502,13.0,515,-3.0,1587.0
2025-02-03,F0189,DL,3004,N391DA,ARR,GSO,ATL,B,08:26,506,08:01,481,5.0,476,-25.0,306.0
2025-02-03,F0190,DL,1215,N667DN,ARR,FLL,ATL,D,08:28,508,08:24,504,7.0,497,-4.0,581.0
2025-02-03,F0191,DL,1255,N922AT,ARR,MDT,ATL,A,08:29,509,08:49,529,7.0,522,20.0,620.0
2025-02-03,F0192,DL,1146,N850DN,ARR,GSP,ATL,A,08:29,509,08:19,499,16.0,483,-10.0,153.0
2025-02-03,F0193,WN,2396,N7832A,ARR,PBI,ATL,D,08:30,510,08:24,504,14.0,490,-6.0,545.0
2025-02-03,F0194,F9,2898,N337FR,DEP,ATL,DTW,D,08:30,510,08:32,512,16.0,528,2.0,594.0
2025-02-03,F0195,DL,3128,N672DL,DEP,ATL,MSY,D,08:30,510,08:21,501,19.0,520,-9.0,425.0
2025-02-03,F0196,OO,3852,N161PQ,DEP,ATL,MGM,B,08:30,510,08:25,505,13.0,518,-5.0,147.0
2025-02-03,F0197,DL,777,N831NW,DEP,ATL,LAS,C,08:30,510,08:30,510,16.0,526,0.0,1747.0
2025-02-03,F0198,WN,523,N7741C,ARR,BNA,ATL,C,08:30,510,08:11,491,9.0,482,-19.0,214.0
2025-02-03,F0199,WN,3159,N8931L,ARR,MSY,ATL,C,08:30,510,08:31,511,14.0,497,1.0,425.0
2025-02-03,F0200,WN,183,N8656B,ARR,TPA,ATL,D,08:30,510,08:23,503,15.0,488,-7.0,406.0
2025-02-03,F0201,DL,3156,N608AT,ARR,CLT,ATL,B,08:30,510,08:23,503,25.0,478,-7.0,226.0
2025-02-03,F0202,DL,725,N329DN,DEP,ATL,SAN,D,08:30,510,08:32,512,11.0,523,2.0,1892.0
2025-02-03,F0203,DL,2632,N326US,DEP,ATL,OMA,C,08:30,510,08:26,506,12.0,518,-4.0,821.0
2025-02-03,F0204,WN,1086,N8910Q,ARR,SRQ,ATL,D,08:30,510,08:10,490,10.0,480,-20.0,444.0
2025-02-03,F0205,DL,876,N603AT,DEP,ATL,CAE,B,08:30,510,08:37,517,14.0,531,7.0,192.0
2025-02-03,F0206,DL,1227,N184DN,DEP,ATL,TPA,C,08:30,510,08:26,506,15.0,521,-4.0,406.0
2025-02-03,F0207,WN,149,N7729A,ARR,FLL,ATL,C,08:30,510,08:18,498,13.0,485,-12.0,581.0
2025-02-03,F0208,DL,513,N330DX,DEP,ATL,LGA,B,08:30,510,08:30,510,13.0,523,0.0,762.0
2025-02-03,F0209,DL,2453,N944DZ,ARR,GRR,ATL,C,08:31,511,08:05,485,8.0,477,-26.0,640.0
2025-02-03,F0210,AA,2585,N935NN,DEP,ATL,MIA,D,08:34,514,08:44,524,13.0,537,10.0,594.0
2025-02-03,F0211,DL,1200,N365NW,ARR,ROC,ATL,D,08:34,514,08:16,496,9.0,487,-18.0,749.0
2025-02-03,F0212,DL,2353,N323US,ARR,EWR,ATL,D,08:34,514,09:06,546,13.0,533,32.0,746.0
2025-02-03,F0213,DL,1479,N3754A,DEP,ATL,CMH,A,08:34,514,08:29,509,13.0,522,-5.0,447.0
2025-02-03,F0214,DL,2286,N709TW,ARR,JFK,ATL,B,08:34,514,08:39,519,10.0,509,5.0,760.0
2025-02-03,F0215,DL,1147,N713TW,DEP,ATL,ORD,C,08:35,515,08:30,510,14.0,524,-5.0,606.0
2025-02-03,F0216,DL,1571,N940DU,DEP,ATL,STL,C,08:35,515,08:27,507,19.0,526,-8.0,484.0
2025-02-03,F0217,DL,3196,N875DN,DEP,ATL,SRQ,D,08:35,515,09:49,589,26.0,615,74.0,444.0
2025-02-03,F0218,DL,2471,N3748Y,DEP,ATL,MCI,B,08:36,516,08:34,514,11.0,525,-2.0,692.0
2025-02-03,F0219,DL,2379,N990AT,ARR,HPN,ATL,C,08:37,517,08:38,518,10.0,508,1.0,780.0
2025-02-03,F0220,DL,550,N349DX,ARR,LGA,ATL,A,08:37,517,09:13,553,22.0,531,36.0,762.0
