flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2025-03-03,F0035,DL,651,N900DU,DEP,ATL,DTW,D,06:00,360,06:13,373.0,13.0,386.0,13.0,594.0
2025-03-03,F0036,NK,813,N661NK,DEP,ATL,DTW,A,06:00,360,06:22,382.0,15.0,397.0,22.0,594.0
2025-03-03,F0037,WN,3146,N8685B,DEP,ATL,MCO,C,06:05,365,06:01,361.0,10.0,371.0,-4.0,404.0
2025-03-03,F0038,F9,2468,N611FR,DEP,ATL,CLE,D,06:05,365,06:25,385.0,13.0,398.0,20.0,554.0
2025-03-03,F0039,F9,1116,N373FR,ARR,LAS,ATL,D,06:09,369,06:00,360.0,10.0,350.0,-9.0,1747.0
2025-03-03,F0040,WN,1668,N8937Q,DEP,ATL,DEN,D,06:10,370,06:09,369.0,11.0,380.0,-1.0,1199.0
2025-03-03,F0041,UA,447,N27722,DEP,ATL,EWR,C,06:15,375,06:07,367.0,12.0,379.0,-8.0,746.0
2025-03-03,F0042,WN,639,N8609A,DEP,ATL,LGA,D,06:15,375,06:11,371.0,10.0,381.0,-4.0,762.0
2025-03-03,F0043,B6,1320,N3162J,DEP,ATL,JFK,A,06:18,378,06:09,369.0,14.0,383.0,-9.0,760.0
2025-03-03,F0044,WN,1267,N225WN,DEP,ATL,PHX,C,06:20,380,06:44,404.0,8.0,412.0,24.0,1587.0
2025-03-03,F0045,DL,722,N370DN,ARR,LAS,ATL,B,06:24,384,,,,,,1747.0
2025-03-03,F0046,WN,1326,N8888M,DEP,ATL,HOU,D,06:25,385,06:22,382.0,13.0,395.0,-3.0,696.0
2025-03-03,F0047,NK,1360,N716NK,DEP,ATL,BOS,C,06:25,385,06:20,380.0,14.0,394.0,-5.0,946.0
2025-03-03,F0048,DL,404,N364DX,DEP,ATL,LGA,A,06:30,390,08:13,493.0,11.0,504.0,103.0,762.0
2025-03-03,F0049,DL,888,N829DN,ARR,PDX,ATL,A,06:38,398,06:33,393.0,15.0,378.0,-5.0,2172.0
2025-03-03,F0050,AS,492,N968AK,ARR,SEA,ATL,B,06:40,400,06:32,392.0,5.0,387.0,-8.0,2182.0
2025-03-03,F0051,DL,1729,N936DZ,ARR,SAV,ATL,D,06:40,400,06:30,390.0,5.0,385.0,-10.0,214.0
2025-03-03,F0052,DL,309,N808NW,ARR,HNL,ATL,C,06:40,400,06:34,394.0,10.0,384.0,-6.0,4502.0
2025-03-03,F0053,DL,2863,N895AT,ARR,TLH,ATL,C,06:42,402,06:34,394.0,5.0,389.0,-8.0,223.0
2025-03-03,F0054,DL,3028,N930DZ,ARR,GSP,ATL,A,06:45,405,06:33,393.0,6.0,387.0,-12.0,153.0
2025-03-03,F0055,WN,2583,N257WN,DEP,ATL,DCA,D,06:45,405,06:39,399.0,8.0,407.0,-6.0,547.0
2025-03-03,F0056,NK,454,N982NK,ARR,LAS,ATL,C,06:45,405,06:37,397.0,6.0,391.0,-8.0,1747.0
2025-03-03,F0057,DL,652,N548US,ARR,SEA,ATL,C,06:47,407,06:27,387.0,6.0,381.0,-20.0,2182.0
2025-03-03,F0058,DL,3038,N920AT,ARR,CAE,ATL,C,06:47,407,06:37,397.0,5.0,392.0,-10.0,192.0
2025-03-03,F0059,DL,3015,N966AT,ARR,TYS,ATL,A,06:49,409,06:23,383.0,7.0,376.0,-26.0,152.0
2025-03-03,F0060,DL,2722,N694DL,ARR,JAX,ATL,B,06:49,409,06:40,400.0,6.0,394.0,-9.0,270.0
2025-03-03,F0061,DL,1552,N935DZ,ARR,RDU,ATL,A,06:49,409,06:36,396.0,6.0,390.0,-13.0,356.0
2025-03-03,F0062,DL,535,N180DN,ARR,OGG,ATL,C,06:49,409,06:38,398.0,7.0,391.0,-11.0,4431.0
2025-03-03,F0063,DL,551,N843DN,ARR,SFO,ATL,A,06:49,409,07:01,421.0,7.0,414.0,12.0,2139.0
2025-03-03,F0064,WN,1705,N8576Z,DEP,ATL,BWI,D,06:50,410,06:48,408.0,9.0,417.0,-2.0,577.0
2025-03-03,F0065,DL,3018,N940DU,ARR,GSO,ATL,D,06:50,410,06:31,391.0,7.0,384.0,-19.0,306.0
2025-03-03,F0066,DL,3055,N830DN,ARR,CHS,ATL,D,06:50,410,06:43,403.0,7.0,396.0,-7.0,259.0
2025-03-03,F0067,NK,2979,N971NK,DEP,ATL,IAH,C,06:50,410,06:49,409.0,11.0,420.0,-1.0,689.0
2025-03-03,F0068,UA,1288,N37313,ARR,SFO,ATL,B,06:58,418,06:45,405.0,6.0,399.0,-13.0,2139.0
2025-03-03,F0069,DL,834,N506DA,DEP,ATL,LAS,A,07:00,420,07:17,437.0,11.0,448.0,17.0,1747.0
2025-03-03,F0070,NK,1644,N664NK,DEP,ATL,EWR,C,07:00,420,06:55,415.0,10.0,425.0,-5.0,746.0
2025-03-03,F0071,AA,2344,N928AM,DEP,ATL,MIA,D,07:00,420,06:51,411.0,17.0,428.0,-9.0,594.0
2025-03-03,F0072,WN,494,N8897K,DEP,ATL,LAS,D,07:00,420,06:59,419.0,12.0,431.0,-1.0,1747.0
2025-03-03,F0073,UA,759,N821UA,DEP,ATL,IAH,C,07:00,420,06:52,412.0,12.0,424.0,-8.0,689.0
2025-03-03,F0074,UA,487,N33209,DEP,ATL,SFO,B,07:00,420,06:57,417.0,10.0,427.0,-3.0,2139.0
2025-03-03,F0075,DL,1334,N659DL,DEP,ATL,FLL,B,07:00,420,06:56,416.0,11.0,427.0,-4.0,581.0
2025-03-03,F0076,DL,2668,N590NW,DEP,ATL,MSP,C,07:05,425,07:03,423.0,10.0,433.0,-2.0,907.0
2025-03-03,F0077,DL,2204,N6713Y,DEP,ATL,MCO,D,07:05,425,06:59,419.0,14.0,433.0,-6.0,404.0
2025-03-03,F0078,DL,1548,N668DN,ARR,MCO,ATL,B,07:07,427,06:48,408.0,8.0,400.0,-19.0,404.0
2025-03-03,F0079,DL,320,N501DA,ARR,LAX,ATL,B,07:09,429,06:54,414.0,7.0,407.0,-15.0,1947.0
2025-03-03,F0080,DL,849,N585DN,DEP,ATL,BOS,D,07:10,430,07:05,425.0,10.0,435.0,-5.0,946.0
2025-03-03,F0081,DL,926,N332NB,DEP,ATL,DCA,C,07:13,433,07:30,450.0,17.0,467.0,17.0,547.0
2025-03-03,F0082,AA,2827,N5007E,DEP,ATL,ORD,D,07:15,435,07:07,427.0,11.0,438.0,-8.0,606.0
2025-03-03,F0083,DL,3186,N608AT,ARR,CLT,ATL,B,07:19,439,06:56,416.0,5.0,411.0,-23.0,226.0
2025-03-03,F0084,WN,1315,N8312C,ARR,PHL,ATL,D,07:20,440,06:40,400.0,5.0,395.0,-40.0,666.0
2025-03-03,F0085,DL,1168,N539US,ARR,FLL,ATL,A,07:20,440,07:04,424.0,7.0,417.0,-16.0,581.0
2025-03-03,F0086,DL,3181,N899AT,ARR,GNV,ATL,B,07:21,441,07:11,431.0,6.0,425.0,-10.0,300.0
2025-03-03,F0087,DL,1592,N347DN,DEP,ATL,BWI,D,07:25,445,07:24,444.0,13.0,457.0,-1.0,577.0
2025-03-03,F0088,DL,1462,N960DZ,DEP,ATL,RIC,B,07:25,445,07:21,441.0,12.0,453.0,-4.0,481.0
2025-03-03,F0089,DL,2836,N900PC,DEP,ATL,MIA,D,07:25,445,07:41,461.0,15.0,476.0,16.0,594.0
2025-03-03,F0090,DL,2634,N941DZ,DEP,ATL,RDU,B,07:25,445,07:22,442.0,12.0,454.0,-3.0,356.0
2025-03-03,F0091,DL,2605,N658DL,DEP,ATL,TPA,C,07:25,445,07:23,443.0,13.0,456.0,-2.0,406.0
2025-03-03,F0092,DL,1444,N330NW,DEP,ATL,IAD,B,07:25,445,07:22,442.0,13.0,455.0,-3.0,534.0
2025-03-03,F0093,DL,2328,N6712B,DEP,ATL,JAX,C,07:25,445,07:30,450.0,9.0,459.0,5.0,270.0
2025-03-03,F0094,DL,2325,N362NW,DEP,ATL,EWR,B,07:25,445,07:20,440.0,11.0,451.0,-5.0,746.0
2025-03-03,F0095,DL,839,N317DN,DEP,ATL,DFW,B,07:25,445,07:26,446.0,28.0,474.0,1.0,731.0
2025-03-03,F0096,DL,3162,N979AT,ARR,MYR,ATL,B,07:25,445,07:17,437.0,6.0,431.0,-8.0,317.0
2025-03-03,F0097,DL,3125,N937DZ,DEP,ATL,IND,B,07:26,446,07:48,468.0,10.0,478.0,22.0,432.0
2025-03-03,F0098,DL,3154,N954DZ,ARR,DAB,ATL,A,07:29,449,07:24,444.0,8.0,436.0,-5.0,366.0
2025-03-03,F0099,DL,1385,N335DN,ARR,RSW,ATL,B,07:29,449,07:15,435.0,6.0,429.0,-14.0,515.0
2025-03-03,F0100,DL,1585,N382DN,DEP,ATL,IAH,D,07:30,450,07:26,446.0,15.0,461.0,-4.0,689.0
2025-03-03,F0101,OH,5107,N516AE,DEP,ATL,PHL,A,07:30,450,07:22,442.0,15.0,457.0,-8.0,666.0
2025-03-03,F0102,DL,1646,N587NW,DEP,ATL,DTW,B,07:30,450,07:17,437.0,16.0,453.0,-13.0,594.0
2025-03-03,F0103,DL,996,N547DE,DEP,ATL,LAX,C,07:30,450,07:27,447.0,13.0,460.0,-3.0,1947.0
2025-03-03,F0104,DL,1100,N343NW,DEP,ATL,PHL,B,07:30,450,08:00,480.0,10.0,490.0,30.0,666.0
2025-03-03,F0105,DL,1178,N3755D,DEP,ATL,ORD,C,07:30,450,07:31,451.0,11.0,462.0,1.0,606.0
2025-03-03,F0106,DL,323,N322DN,DEP,ATL,LGA,D,07:30,450,07:26,446.0,14.0,460.0,-4.0,762.0
2025-03-03,F0107,DL,1430,N695DL,ARR,ORF,ATL,A,07:30,450,07:39,459.0,10.0,449.0,9.0,516.0
2025-03-03,F0108,DL,3152,N390DA,ARR,SDF,ATL,B,07:32,452,07:12,432.0,7.0,425.0,-20.0,321.0
2025-03-03,F0109,DL,2375,N810DN,ARR,DTW,ATL,C,07:32,452,07:16,436.0,14.0,422.0,-16.0,594.0
2025-03-03,F0110,OO,3805,N738SK,ARR,CRW,ATL,B,07:33,453,08:00,480.0,20.0,460.0,27.0,363.0
2025-03-03,F0111,AA,1567,N562UW,DEP,ATL,DFW,D,07:33,453,07:29,449.0,33.0,482.0,-4.0,731.0
2025-03-03,F0112,DL,1460,N6709,ARR,RIC,ATL,A,07:34,454,07:22,442.0,7.0,435.0,-12.0,481.0
2025-03-03,F0113,DL,3020,N959DZ,ARR,HSV,ATL,D,07:34,454,07:09,429.0,8.0,421.0,-25.0,151.0
2025-03-03,F0114,DL,2162,N863DN,ARR,BHM,ATL,A,07:34,454,07:11,431.0,5.0,426.0,-23.0,134.0
2025-03-03,F0115,DL,2330,N6701,ARR,TPA,ATL,C,07:34,454,07:13,433.0,5.0,428.0,-21.0,406.0
2025-03-03,F0116,DL,2184,N990AT,ARR,LEX,ATL,B,07:34,454,07:00,420.0,5.0,415.0,-34.0,304.0
2025-03-03,F0117,DL,2937,N348NB,ARR,ROA,ATL,C,07:35,455,07:37,457.0,9.0,448.0,2.0,357.0
2025-03-03,F0118,DL,2441,N939DZ,ARR,CVG,ATL,D,07:35,455,07:20,440.0,8.0,432.0,-15.0,373.0
2025-03-03,F0119,DL,2637,N392DA,ARR,BNA,ATL,C,07:35,455,07:21,441.0,8.0,433.0,-14.0,214.0
2025-03-03,F0120,UA,217,N66825,DEP,ATL,EWR,C,07:39,459,07:31,451.0,12.0,463.0,-8.0,746.0
2025-03-03,F0121,WN,441,N8722L,ARR,JAX,ATL,D,07:40,460,07:16,436.0,4.0,432.0,-24.0,270.0
2025-03-03,F0122,DL,1336,N892DN,DEP,ATL,ORF,C,07:40,460,08:30,510.0,14.0,524.0,50.0,516.0
2025-03-03,F0123,F9,1872,N361FR,DEP,ATL,JFK,D,07:45,465,07:36,456.0,19.0,475.0,-9.0,760.0
2025-03-03,F0124,DL,3144,N966AT,DEP,ATL,CLT,B,07:45,465,07:38,458.0,12.0,470.0,-7.0,226.0
2025-03-03,F0125,DL,2420,N723TW,DEP,ATL,JFK,B,07:45,465,07:39,459.0,13.0,472.0,-6.0,760.0
2025-03-03,F0126,DL,3105,N953DZ,ARR,IND,ATL,D,07:46,466,07:23,443.0,6.0,437.0,-23.0,432.0
2025-03-03,F0127,DL,1089,N119DN,DEP,ATL,RSW,D,07:50,470,07:43,463.0,9.0,472.0,-7.0,515.0
2025-03-03,F0128,WN,2642,N249WN,ARR,MCO,ATL,C,07:50,470,08:01,481.0,11.0,470.0,11.0,404.0
2025-03-03,F0129,WN,3419,N8866H,ARR,PIT,ATL,C,07:50,470,07:10,430.0,6.0,424.0,-40.0,526.0
2025-03-03,F0130,DL,1494,N685DA,ARR,MCO,ATL,A,07:52,472,07:48,468.0,12.0,456.0,-4.0,404.0
2025-03-03,F0131,DL,1376,N344DN,ARR,PBI,ATL,C,07:52,472,07:47,467.0,11.0,456.0,-5.0,545.0
2025-03-03,F0132,F9,1563,N625FR,ARR,MCO,ATL,A,07:53,473,08:04,484.0,19.0,465.0,11.0,404.0
2025-03-03,F0133,DL,1547,N690DL,ARR,MSY,ATL,D,07:53,473,07:54,474.0,8.0,466.0,1.0,425.0
2025-03-03,F0134,DL,2469,N934DZ,ARR,CMH,ATL,A,07:54,474,07:31,451.0,8.0,443.0,-23.0,447.0
2025-03-03,F0135,DL,1499,N835DN,ARR,SRQ,ATL,C,07:56,476,07:42,462.0,10.0,452.0,-14.0,444.0
2025-03-03,F0136,NK,513,N709NK,ARR,IAH,ATL,A,07:56,476,07:35,455.0,5.0,450.0,-21.0,689.0
2025-03-03,F0137,DL,2440,N6706Q,ARR,JAX,ATL,D,07:58,478,07:55,475.0,9.0,466.0,-3.0,270.0
2025-03-03,F0138,DL,444,N540US,DEP,ATL,SEA,B,07:58,478,08:04,484.0,10.0,494.0,6.0,2182.0
2025-03-03,F0139,OO,3939,N778SK,ARR,ABY,ATL,B,07:59,479,07:52,472.0,10.0,462.0,-7.0,145.0
2025-03-03,F0140,DL,2550,N345NB,ARR,IAD,ATL,A,07:59,479,07:36,456.0,10.0,446.0,-23.0,534.0
2025-03-03,F0141,DL,2953,N943AT,ARR,MLB,ATL,B,07:59,479,07:50,470.0,13.0,457.0,-9.0,442.0
2025-03-03,F0142,DL,830,N510DE,DEP,ATL,SLC,D,08:00,480,07:59,479.0,13.0,492.0,-1.0,1590.0
2025-03-03,F0143,DL,2124,N843DN,ARR,CHS,ATL,B,08:00,480,08:06,486.0,17.0,469.0,6.0,259.0
2025-03-03,F0144,WN,1086,N8905Q,ARR,SRQ,ATL,C,08:00,480,07:55,475.0,8.0,467.0,-5.0,444.0
2025-03-03,F0145,DL,3140,N980AT,ARR,DAY,ATL,D,08:00,480,07:45,465.0,7.0,458.0,-15.0,432.0
2025-03-03,F0146,DL,410,N364NW,ARR,DCA,ATL,A,08:00,480,07:38,458.0,7.0,451.0,-22.0,547.0
2025-03-03,F0147,WN,3333,N8328A,ARR,RDU,ATL,D,08:00,480,07:46,466.0,7.0,459.0,-14.0,356.0
2025-03-03,F0148,WN,3159,N8545V,ARR,MSY,ATL,C,08:00,480,08:11,491.0,12.0,479.0,11.0,425.0
2025-03-03,F0149,NK,455,N627NK,DEP,ATL,DTW,C,08:00,480,07:57,477.0,10.0,487.0,-3.0,594.0
2025-03-03,F0150,WN,1171,N8939Q,ARR,IND,ATL,D,08:00,480,07:42,462.0,8.0,454.0,-18.0,432.0
2025-03-03,F0151,WN,149,N934WN,ARR,FLL,ATL,C,08:00,480,07:43,463.0,9.0,454.0,-17.0,581.0
2025-03-03,F0152,WN,1137,N8323C,ARR,CMH,ATL,D,08:00,480,07:38,458.0,6.0,452.0,-22.0,447.0
2025-03-03,F0153,DL,1269,N336DX,ARR,PHL,ATL,A,08:00,480,07:25,445.0,9.0,436.0,-35.0,666.0
2025-03-03,F0154,WN,3393,N8312C,DEP,ATL,BNA,D,08:00,480,07:57,477.0,8.0,485.0,-3.0,214.0
2025-03-03,F0155,AS,377,N266AK,DEP,ATL,SEA,B,08:00,480,07:55,475.0,24.0,499.0,-5.0,2182.0
2025-03-03,F0156,DL,1702,N832DN,ARR,SAV,ATL,C,08:00,480,07:52,472.0,11.0,461.0,-8.0,214.0
2025-03-03,F0157,DL,1192,N121DZ,ARR,RDU,ATL,A,08:00,480,07:54,474.0,7.0,467.0,-6.0,356.0
2025-03-03,F0158,AA,1777,N877NN,DEP,ATL,PHX,D,08:01,481,07:59,479.0,12.0,491.0,-2.0,1587.0
2025-03-03,F0159,DL,3039,N944AT,ARR,CHA,ATL,C,08:03,483,08:09,489.0,9.0,480.0,6.0,106.0
2025-03-03,F0160,DL,1504,N827DN,ARR,PIT,ATL,D,08:04,484,07:27,447.0,8.0,439.0,-37.0,526.0
2025-03-03,F0161,WN,565,N8823Q,ARR,DCA,ATL,D,08:05,485,07:36,456.0,7.0,449.0,-29.0,547.0
2025-03-03,F0162,DL,3061,N992AT,ARR,CAE,ATL,A,08:05,485,07:59,479.0,9.0,470.0,-6.0,192.0
2025-03-03,F0163,DL,2343,N672DL,DEP,ATL,FLL,B,08:05,485,08:00,480.0,15.0,495.0,-5.0,581.0
2025-03-03,F0164,DL,1249,N697DL,ARR,MIA,ATL,B,08:06,486,08:02,482.0,22.0,460.0,-4.0,594.0
2025-03-03,F0165,OO,3796,N776SK,ARR,MGM,ATL,B,08:07,487,08:21,501.0,19.0,482.0,14.0,147.0
2025-03-03,F0166,DL,2734,N340NW,ARR,CLE,ATL,B,08:08,488,07:35,455.0,8.0,447.0,-33.0,554.0
2025-03-03,F0167,DL,2950,N541US,ARR,BWI,ATL,C,08:08,488,07:34,454.0,10.0,444.0,-34.0,577.0
2025-03-03,F0168,F9,1669,N612FR,ARR,RDU,ATL,D,08:09,489,08:15,495.0,9.0,486.0,6.0,356.0
2025-03-03,F0169,DL,1565,N373DA,ARR,LIT,ATL,C,08:10,490,07:52,472.0,10.0,462.0,-18.0,453.0
2025-03-03,F0170,DL,3091,N935DZ,DEP,ATL,CHS,C,08:10,490,08:04,484.0,12.0,496.0,-6.0,259.0
2025-03-03,F0171,DL,1509,N347NB,DEP,ATL,HOU,B,08:10,490,08:07,487.0,14.0,501.0,-3.0,696.0
2025-03-03,F0172,DL,2976,N375DN,DEP,ATL,AUS,A,08:10,490,08:08,488.0,11.0,499.0,-2.0,813.0
2025-03-03,F0173,DL,1311,N349DX,DEP,ATL,PBI,D,08:10,490,08:07,487.0,9.0,496.0,-3.0,545.0
2025-03-03,F0174,DL,1213,N581NW,DEP,ATL,MCO,A,08:10,490,08:50,530.0,10.0,540.0,40.0,404.0
2025-03-03,F0175,DL,3069,N830DN,DEP,ATL,BNA,A,08:10,490,08:06,486.0,14.0,500.0,-4.0,214.0
2025-03-03,F0176,DL,1380,N713TW,DEP,ATL,PIT,A,08:10,490,08:04,484.0,11.0,495.0,-6.0,526.0
2025-03-03,F0177,DL,2960,N545US,DEP,ATL,MSP,C,08:10,490,08:08,488.0,9.0,497.0,-2.0,907.0
2025-03-03,F0178,DL,2319,N985AT,ARR,AGS,ATL,A,08:14,494,09:13,553.0,23.0,530.0,59.0,143.0
2025-03-03,F0179,DL,3048,N608AT,DEP,ATL,ECP,B,08:15,495,08:07,487.0,15.0,502.0,-8.0,240.0
2025-03-03,F0180,DL,3100,N946DZ,DEP,ATL,BHM,C,08:15,495,08:08,488.0,9.0,497.0,-7.0,134.0
2025-03-03,F0181,DL,3090,N920AT,DEP,ATL,JAN,D,08:15,495,08:07,487.0,16.0,503.0,-8.0,341.0
2025-03-03,F0182,DL,3033,N964AT,DEP,ATL,LIT,D,08:15,495,08:10,490.0,11.0,501.0,-5.0,453.0
2025-03-03,F0183,DL,3085,N825DN,ARR,VPS,ATL,C,08:15,495,08:27,507.0,31.0,476.0,12.0,250.0
2025-03-03,F0184,DL,2951,N921DU,DEP,ATL,BDL,A,08:15,495,08:13,493.0,14.0,507.0,-2.0,859.0
2025-03-03,F0185,DL,3011,N940DU,DEP,ATL,SAV,A,08:15,495,08:09,489.0,11.0,500.0,-6.0,214.0
2025-03-03,F0186,DL,3114,N943DZ,ARR,ECP,ATL,A,08:15,495,08:49,529.0,15.0,514.0,34.0,240.0
2025-03-03,F0187,DL,573,N550NW,DEP,ATL,SJU,D,08:15,495,08:10,490.0,16.0,506.0,-5.0,1547.0
2025-03-03,F0188,F9,3511,N305FR,ARR,BOS,ATL,D,08:18,498,07:42,462.0,8.0,454.0,-36.0,946.0
2025-03-03,F0189,F9,2483,N616FR,ARR,MIA,ATL,D,08:18,498,07:57,477.0,18.0,459.0,-21.0,594.0
2025-03-03,F0190,DL,3041,N607AT,ARR,JAN,ATL,B,08:19,499,08:11,491.0,18.0,473.0,-8.0,341.0
2025-03-03,F0191,DL,3103,N936DZ,DEP,ATL,PNS,A,08:20,500,08:15,495.0,10.0,505.0,-5.0,271.0
2025-03-03,F0192,DL,1151,N3731T,DEP,ATL,MKE,A,08:20,500,08:14,494.0,14.0,508.0,-6.0,669.0
2025-03-03,F0193,DL,1369,N930DZ,DEP,ATL,CLE,B,08:20,500,08:15,495.0,10.0,505.0,-5.0,554.0
2025-03-03,F0194,DL,1119,N895AT,DEP,ATL,SDF,B,08:20,500,08:18,498.0,8.0,506.0,-2.0,321.0
2025-03-03,F0195,DL,785,N179DN,DEP,ATL,SFO,C,08:20,500,08:17,497.0,15.0,512.0,-3.0,2139.0
2025-03-03,F0196,DL,786,N991AT,DEP,ATL,LEX,B,08:20,500,08:16,496.0,12.0,508.0,-4.0,304.0
2025-03-03,F0197,DL,2351,N899AT,DEP,ATL,VPS,A,08:20,500,08:17,497.0,17.0,514.0,-3.0,250.0
2025-03-03,F0198,DL,346,N353DN,DEP,ATL,DEN,C,08:20,500,08:18,498.0,12.0,510.0,-2.0,1199.0
2025-03-03,F0199,DL,1418,N906AT,DEP,ATL,TYS,D,08:20,500,08:15,495.0,8.0,503.0,-5.0,152.0
2025-03-03,F0200,DL,3019,N899DN,ARR,PNS,ATL,A,08:21,501,08:00,480.0,16.0,464.0,-21.0,271.0
2025-03-03,F0201,DL,1666,N932DZ,ARR,MEM,ATL,D,08:23,503,08:13,493.0,12.0,481.0,-10.0,332.0
2025-03-03,F0202,F9,1079,N303FR,ARR,BWI,ATL,D,08:24,504,08:18,498.0,35.0,463.0,-6.0,577.0
2025-03-03,F0203,DL,2471,N377DE,DEP,ATL,MCI,D,08:25,505,08:23,503.0,12.0,515.0,-2.0,692.0
2025-03-03,F0204,DL,3160,N344NW,DEP,ATL,CVG,C,08:25,505,08:24,504.0,13.0,517.0,-1.0,373.0
2025-03-03,F0205,DL,1676,N351NW,DEP,ATL,SAT,C,08:25,505,08:19,499.0,19.0,518.0,-6.0,874.0
2025-03-03,F0206,DL,2397,N120DN,DEP,ATL,EWR,C,08:25,505,08:25,505.0,14.0,519.0,0.0,746.0
2025-03-03,F0207,DL,348,N824NW,DEP,ATL,PHX,B,08:25,505,08:25,505.0,23.0,528.0,0.0,1587.0
