flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2025-04-01,F0027,YX,4422,N129HQ,DEP,ATL,ORD,A,06:00,360,05:56,356.0,13.0,369.0,-4.0,606.0
2025-04-01,F0028,UA,447,N67845,DEP,ATL,EWR,B,06:00,360,07:27,447.0,19.0,466.0,87.0,746.0
2025-04-01,F0029,NK,1607,N686NK,DEP,ATL,MIA,C,06:00,360,05:58,358.0,14.0,372.0,-2.0,594.0
2025-04-01,F0030,DL,391,N658DL,ARR,RNO,ATL,C,06:01,361,05:30,330.0,8.0,322.0,-31.0,1993.0
2025-04-01,F0031,DL,929,N319DN,ARR,PHX,ATL,A,06:06,366,05:54,354.0,9.0,345.0,-12.0,1587.0
2025-04-01,F0032,WN,865,N8618N,DEP,ATL,LGA,D,06:10,370,06:09,369.0,13.0,382.0,-1.0,762.0
2025-04-01,F0033,F9,1004,N389FR,DEP,ATL,PHL,D,06:10,370,06:06,366.0,14.0,380.0,-4.0,666.0
2025-04-01,F0034,DL,535,N196DN,ARR,OGG,ATL,A,06:10,370,05:37,337.0,7.0,330.0,-33.0,4431.0
2025-04-01,F0035,DL,1669,N535DN,ARR,SFO,ATL,A,06:13,373,06:21,381.0,7.0,374.0,8.0,2139.0
2025-04-01,F0036,DL,567,N509DT,ARR,SEA,ATL,C,06:13,373,06:28,388.0,7.0,381.0,15.0,2182.0
2025-04-01,F0037,WN,1921,N8510E,DEP,ATL,DAL,C,06:15,375,06:16,376.0,10.0,386.0,1.0,721.0
2025-04-01,F0038,WN,2224,N8730Q,DEP,ATL,BWI,D,06:20,380,06:18,378.0,12.0,390.0,-2.0,577.0
2025-04-01,F0039,NK,204,N955NK,DEP,ATL,MSY,A,06:20,380,06:10,370.0,13.0,383.0,-10.0,425.0
2025-04-01,F0040,WN,3238,N7743B,DEP,ATL,MDW,C,06:25,385,06:25,385.0,11.0,396.0,0.0,591.0
2025-04-01,F0041,DL,309,N830NW,ARR,HNL,ATL,A,06:28,388,06:12,372.0,10.0,362.0,-16.0,4502.0
2025-04-01,F0042,NK,848,N971NK,DEP,ATL,DTW,A,06:30,390,06:24,384.0,13.0,397.0,-6.0,594.0
2025-04-01,F0043,DL,404,N395DZ,DEP,ATL,LGA,C,06:30,390,,,,,,762.0
2025-04-01,F0044,DL,888,N809DN,ARR,PDX,ATL,A,06:31,391,06:37,397.0,8.0,389.0,6.0,2172.0
2025-04-01,F0045,AS,492,N281AK,ARR,SEA,ATL,B,06:40,400,06:41,401.0,11.0,390.0,1.0,2182.0
2025-04-01,F0046,WN,1755,N8610A,DEP,ATL,DEN,D,06:40,400,06:40,400.0,11.0,411.0,0.0,1199.0
2025-04-01,F0047,OO,3853,N804SK,ARR,CHA,ATL,A,06:42,402,06:36,396.0,6.0,390.0,-6.0,106.0
2025-04-01,F0048,WN,3532,N8832H,DEP,ATL,HOU,D,06:45,405,06:43,403.0,12.0,415.0,-2.0,696.0
2025-04-01,F0049,UA,2449,N801UA,DEP,ATL,ORD,B,06:45,405,06:39,399.0,12.0,411.0,-6.0,606.0
2025-04-01,F0050,DL,1552,N937DZ,ARR,RDU,ATL,D,06:48,408,,,,,,356.0
2025-04-01,F0051,DL,3055,N919DU,ARR,CHS,ATL,C,06:49,409,09:05,545.0,19.0,526.0,136.0,259.0
2025-04-01,F0052,DL,3015,N941DZ,ARR,TYS,ATL,B,06:49,409,08:26,506.0,16.0,490.0,97.0,152.0
2025-04-01,F0053,DL,2722,N6709,ARR,JAX,ATL,B,06:49,409,06:41,401.0,8.0,393.0,-8.0,270.0
2025-04-01,F0054,DL,3038,N961AT,ARR,CAE,ATL,C,06:49,409,06:31,391.0,5.0,386.0,-18.0,192.0
2025-04-01,F0055,DL,3028,N950DZ,ARR,GSP,ATL,D,06:50,410,,,,,,153.0
2025-04-01,F0056,DL,3018,N949DZ,ARR,GSO,ATL,D,06:50,410,06:27,387.0,4.0,383.0,-23.0,306.0
2025-04-01,F0057,DL,1729,N960DZ,ARR,SAV,ATL,B,06:50,410,,,,,,214.0
2025-04-01,F0058,NK,207,N618NK,ARR,LAX,ATL,C,06:54,414,06:55,415.0,8.0,407.0,1.0,1947.0
2025-04-01,F0059,DL,834,N110DX,DEP,ATL,LAS,A,07:00,420,06:56,416.0,13.0,429.0,-4.0,1747.0
2025-04-01,F0060,AA,3190,N510UW,DEP,ATL,MIA,D,07:00,420,10:19,619.0,20.0,639.0,199.0,594.0
2025-04-01,F0061,WN,2899,N8620H,DEP,ATL,BNA,D,07:00,420,06:56,416.0,13.0,429.0,-4.0,214.0
2025-04-01,F0062,DL,1334,N686DA,DEP,ATL,FLL,B,07:00,420,07:00,420.0,17.0,437.0,0.0,581.0
2025-04-01,F0063,DL,987,N820DN,DEP,ATL,BOS,C,07:00,420,07:00,420.0,13.0,433.0,0.0,946.0
2025-04-01,F0064,UA,487,N73278,DEP,ATL,SFO,C,07:05,425,07:01,421.0,19.0,440.0,-4.0,2139.0
2025-04-01,F0065,DL,2204,N553NW,DEP,ATL,MCO,B,07:05,425,07:00,420.0,15.0,435.0,-5.0,404.0
2025-04-01,F0066,WN,1505,N417WN,DEP,ATL,MCO,D,07:05,425,07:04,424.0,13.0,437.0,-1.0,404.0
2025-04-01,F0067,NK,457,N905NK,ARR,MCO,ATL,C,07:05,425,06:33,393.0,8.0,385.0,-32.0,404.0
2025-04-01,F0068,DL,1548,N1604R,ARR,MCO,ATL,D,07:07,427,06:50,410.0,8.0,402.0,-17.0,404.0
2025-04-01,F0069,DL,2712,N944AT,ARR,AVL,ATL,A,07:09,429,10:26,626.0,9.0,617.0,197.0,164.0
2025-04-01,F0070,UA,1871,N17347,ARR,SFO,ATL,B,07:10,430,06:53,413.0,11.0,402.0,-17.0,2139.0
2025-04-01,F0071,WN,1015,N953WN,DEP,ATL,DCA,C,07:10,430,07:11,431.0,11.0,442.0,1.0,547.0
2025-04-01,F0072,DL,320,N547DE,ARR,LAX,ATL,B,07:12,432,07:06,426.0,10.0,416.0,-6.0,1947.0
2025-04-01,F0073,DL,3186,N937AT,ARR,CLT,ATL,C,07:14,434,06:56,416.0,5.0,411.0,-18.0,226.0
2025-04-01,F0074,B6,1996,N3196J,DEP,ATL,BOS,B,07:15,435,07:09,429.0,11.0,440.0,-6.0,946.0
2025-04-01,F0075,F9,1115,N648FR,DEP,ATL,LAS,A,07:19,439,07:14,434.0,35.0,469.0,-5.0,1747.0
2025-04-01,F0076,DL,3181,N891AT,ARR,GNV,ATL,C,07:22,442,08:04,484.0,14.0,470.0,42.0,300.0
2025-04-01,F0077,DL,857,N348DN,ARR,LAS,ATL,B,07:24,444,07:25,445.0,6.0,439.0,1.0,1747.0
2025-04-01,F0078,DL,690,N917DU,ARR,SFO,ATL,D,07:24,444,07:18,438.0,11.0,427.0,-6.0,2139.0
2025-04-01,F0079,AA,1567,N524UW,DEP,ATL,DFW,D,07:24,444,07:18,438.0,16.0,454.0,-6.0,731.0
2025-04-01,F0080,DL,2162,N954AT,ARR,BHM,ATL,B,07:24,444,07:11,431.0,7.0,424.0,-13.0,134.0
2025-04-01,F0081,DL,2637,N908DN,ARR,BNA,ATL,A,07:24,444,06:58,418.0,5.0,413.0,-26.0,214.0
2025-04-01,F0082,DL,3125,N693DL,DEP,ATL,IND,A,07:25,445,07:24,444.0,24.0,468.0,-1.0,432.0
2025-04-01,F0083,DL,2605,N820DX,DEP,ATL,TPA,D,07:25,445,07:20,440.0,19.0,459.0,-5.0,406.0
2025-04-01,F0084,DL,2634,N866DN,DEP,ATL,RDU,A,07:25,445,07:24,444.0,19.0,463.0,-1.0,356.0
2025-04-01,F0085,DL,1430,N672DL,ARR,ORF,ATL,B,07:25,445,07:06,426.0,5.0,421.0,-19.0,516.0
2025-04-01,F0086,DL,2375,N817DN,ARR,DTW,ATL,A,07:25,445,07:13,433.0,6.0,427.0,-12.0,594.0
2025-04-01,F0087,DL,1336,N547US,DEP,ATL,ORF,B,07:25,445,07:21,441.0,17.0,458.0,-4.0,516.0
2025-04-01,F0088,DL,2328,N6705Y,DEP,ATL,JAX,B,07:25,445,07:23,443.0,19.0,462.0,-2.0,270.0
2025-04-01,F0089,DL,926,N344DN,DEP,ATL,DCA,B,07:25,445,07:22,442.0,14.0,456.0,-3.0,547.0
2025-04-01,F0090,DL,2836,N545US,DEP,ATL,MIA,C,07:25,445,07:31,451.0,14.0,465.0,6.0,594.0
2025-04-01,F0091,DL,1462,N931DQ,DEP,ATL,RIC,B,07:25,445,07:21,441.0,21.0,462.0,-4.0,481.0
2025-04-01,F0092,DL,3152,N945DZ,ARR,SDF,ATL,B,07:27,447,,,,,,321.0
2025-04-01,F0093,DL,1460,N556NW,ARR,RIC,ATL,C,07:27,447,07:19,439.0,10.0,429.0,-8.0,481.0
2025-04-01,F0094,DL,2937,N337NB,ARR,ROA,ATL,D,07:29,449,06:56,416.0,7.0,409.0,-33.0,357.0
2025-04-01,F0095,DL,3162,N373DX,ARR,MYR,ATL,C,07:29,449,07:33,453.0,10.0,443.0,4.0,317.0
2025-04-01,F0096,DL,1385,N821DX,ARR,RSW,ATL,B,07:30,450,07:20,440.0,6.0,434.0,-10.0,515.0
2025-04-01,F0097,DL,839,N325US,DEP,ATL,DFW,C,07:30,450,08:21,501.0,17.0,518.0,51.0,731.0
2025-04-01,F0098,DL,1154,N658DL,DEP,ATL,PHL,C,07:30,450,07:48,468.0,28.0,496.0,18.0,666.0
2025-04-01,F0099,DL,1168,N823DX,ARR,FLL,ATL,A,07:30,450,10:53,653.0,6.0,647.0,203.0,581.0
2025-04-01,F0100,DL,996,N104DN,DEP,ATL,LAX,B,07:30,450,07:29,449.0,13.0,462.0,-1.0,1947.0
2025-04-01,F0101,DL,1585,N316DN,DEP,ATL,IAH,B,07:30,450,07:25,445.0,21.0,466.0,-5.0,689.0
2025-04-01,F0102,DL,1178,N394DX,DEP,ATL,ORD,A,07:30,450,07:25,445.0,19.0,464.0,-5.0,606.0
2025-04-01,F0103,DL,1646,N111DC,DEP,ATL,DTW,D,07:30,450,07:29,449.0,16.0,465.0,-1.0,594.0
2025-04-01,F0104,DL,323,N356DN,DEP,ATL,LGA,C,07:30,450,07:37,457.0,19.0,476.0,7.0,762.0
2025-04-01,F0105,DL,1592,N335DN,DEP,ATL,BWI,A,07:30,450,,,,,,577.0
2025-04-01,F0106,DL,3154,N938DZ,ARR,DAB,ATL,B,07:31,451,07:12,432.0,4.0,428.0,-19.0,366.0
2025-04-01,F0107,DL,2668,N328DN,DEP,ATL,MSP,B,07:32,452,07:32,452.0,18.0,470.0,0.0,907.0
2025-04-01,F0108,F9,4406,N339FR,DEP,ATL,MIA,D,07:32,452,08:16,496.0,18.0,514.0,44.0,594.0
2025-04-01,F0109,DL,2184,N921AT,ARR,LEX,ATL,D,07:34,454,07:11,431.0,5.0,426.0,-23.0,304.0
2025-04-01,F0110,OO,3805,N703SK,ARR,CRW,ATL,A,07:34,454,07:11,431.0,8.0,423.0,-23.0,363.0
2025-04-01,F0111,NK,453,N605NK,DEP,ATL,ORD,C,07:34,454,07:28,448.0,12.0,460.0,-6.0,606.0
2025-04-01,F0112,DL,3020,N926AT,ARR,HSV,ATL,C,07:34,454,07:16,436.0,3.0,433.0,-18.0,151.0
2025-04-01,F0113,DL,3187,N994AT,ARR,ILM,ATL,D,07:35,455,07:16,436.0,6.0,430.0,-19.0,377.0
2025-04-01,F0114,DL,2441,N856DN,ARR,CVG,ATL,B,07:35,455,07:14,434.0,4.0,430.0,-21.0,373.0
2025-04-01,F0115,DL,1444,N393DA,DEP,ATL,IAD,B,07:35,455,07:38,458.0,15.0,473.0,3.0,534.0
2025-04-01,F0116,DL,3105,N959DZ,ARR,IND,ATL,B,07:35,455,07:27,447.0,9.0,438.0,-8.0,432.0
2025-04-01,F0117,DL,2330,N543US,ARR,TPA,ATL,A,07:35,455,07:15,435.0,3.0,432.0,-20.0,406.0
2025-04-01,F0118,OH,5034,N725PS,DEP,ATL,PHL,D,07:42,462,07:30,450.0,18.0,468.0,-12.0,666.0
2025-04-01,F0119,DL,1269,N6714Q,ARR,PHL,ATL,D,07:43,463,07:16,436.0,5.0,431.0,-27.0,666.0
2025-04-01,F0120,DL,3140,N946AT,ARR,DAY,ATL,A,07:44,464,07:37,457.0,4.0,453.0,-7.0,432.0
2025-04-01,F0121,WN,4633,N225WN,ARR,JAX,ATL,D,07:45,465,08:21,501.0,4.0,497.0,36.0,270.0
2025-04-01,F0122,F9,1448,N665FR,ARR,SFO,ATL,A,07:45,465,07:43,463.0,43.0,420.0,-2.0,2139.0
2025-04-01,F0123,WN,4348,N8877Q,ARR,SRQ,ATL,C,07:45,465,07:33,453.0,5.0,448.0,-12.0,444.0
2025-04-01,F0124,DL,967,N378NW,DEP,ATL,MEM,C,07:45,465,07:42,462.0,15.0,477.0,-3.0,332.0
2025-04-01,F0125,DL,3144,N961AT,DEP,ATL,CLT,D,07:45,465,07:42,462.0,12.0,474.0,-3.0,226.0
2025-04-01,F0126,DL,1499,N802DN,ARR,SRQ,ATL,D,07:46,466,07:31,451.0,12.0,439.0,-15.0,444.0
2025-04-01,F0127,B6,1622,N794JB,DEP,ATL,JFK,B,07:50,470,07:46,466.0,15.0,481.0,-4.0,760.0
2025-04-01,F0128,WN,3704,N8743K,ARR,TPA,ATL,C,07:50,470,07:37,457.0,6.0,451.0,-13.0,406.0
2025-04-01,F0129,F9,4797,N613FR,ARR,RDU,ATL,A,07:50,470,08:30,510.0,54.0,456.0,40.0,356.0
2025-04-01,F0130,WN,3401,N8735L,DEP,ATL,PHX,D,07:50,470,07:44,464.0,19.0,483.0,-6.0,1587.0
2025-04-01,F0131,WN,4060,N8880G,ARR,IND,ATL,D,07:50,470,07:56,476.0,10.0,466.0,6.0,432.0
2025-04-01,F0132,DL,2953,N894AT,ARR,MLB,ATL,B,07:50,470,07:29,449.0,7.0,442.0,-21.0,442.0
2025-04-01,F0133,DL,2950,N706TW,ARR,BWI,ATL,A,07:51,471,07:59,479.0,11.0,468.0,8.0,577.0
2025-04-01,F0134,DL,1504,N947DZ,ARR,PIT,ATL,B,07:51,471,07:32,452.0,4.0,448.0,-19.0,526.0
2025-04-01,F0135,DL,1376,N347DN,ARR,PBI,ATL,C,07:51,471,07:43,463.0,8.0,455.0,-8.0,545.0
2025-04-01,F0136,DL,2420,N710TW,DEP,ATL,JFK,C,07:53,473,08:17,497.0,18.0,515.0,24.0,760.0
2025-04-01,F0137,DL,1494,N692DL,ARR,MCO,ATL,A,07:54,474,07:45,465.0,8.0,457.0,-9.0,404.0
2025-04-01,F0138,DL,410,N321US,ARR,DCA,ATL,C,07:54,474,07:56,476.0,16.0,460.0,2.0,547.0
2025-04-01,F0139,DL,1479,N844DN,DEP,ATL,CMH,A,07:55,475,07:48,468.0,14.0,482.0,-7.0,447.0
2025-04-01,F0140,WN,4306,N8855Q,ARR,FLL,ATL,D,07:55,475,07:54,474.0,8.0,466.0,-1.0,581.0
2025-04-01,F0141,WN,1263,N1801U,ARR,RDU,ATL,D,07:55,475,07:39,459.0,5.0,454.0,-16.0,356.0
2025-04-01,F0142,WN,2657,N7811F,ARR,MCO,ATL,C,07:55,475,07:31,451.0,4.0,447.0,-24.0,404.0
2025-04-01,F0143,DL,2325,N950DZ,DEP,ATL,EWR,C,07:55,475,,,,,,746.0
2025-04-01,F0144,DL,2550,N358NW,ARR,IAD,ATL,D,07:56,476,07:38,458.0,14.0,444.0,-18.0,534.0
2025-04-01,F0145,DL,3039,N971AT,ARR,CHA,ATL,C,07:56,476,07:45,465.0,6.0,459.0,-11.0,106.0
2025-04-01,F0146,DL,1192,N819DX,ARR,RDU,ATL,D,07:56,476,07:49,469.0,6.0,463.0,-7.0,356.0
2025-04-01,F0147,DL,2469,N962DZ,ARR,CMH,ATL,A,07:56,476,07:29,449.0,6.0,443.0,-27.0,447.0
2025-04-01,F0148,DL,1565,N388DA,ARR,LIT,ATL,A,07:57,477,07:32,452.0,6.0,446.0,-25.0,453.0
2025-04-01,F0149,DL,1547,N549US,ARR,MSY,ATL,B,07:58,478,08:31,511.0,29.0,482.0,33.0,425.0
2025-04-01,F0150,DL,2734,N395DN,ARR,CLE,ATL,C,07:59,479,07:48,468.0,9.0,459.0,-11.0,554.0
2025-04-01,F0151,DL,444,N900DU,DEP,ATL,SEA,C,07:59,479,,,,,,2182.0
2025-04-01,F0152,NK,213,N961NK,ARR,EWR,ATL,C,07:59,479,07:37,457.0,10.0,447.0,-22.0,746.0
2025-04-01,F0153,DL,2440,N6715C,ARR,JAX,ATL,B,07:59,479,10:26,626.0,7.0,619.0,147.0,270.0
2025-04-01,F0154,WN,571,N7858A,ARR,CMH,ATL,C,08:00,480,08:08,488.0,38.0,450.0,8.0,447.0
2025-04-01,F0155,AS,377,N525AS,DEP,ATL,SEA,B,08:00,480,08:06,486.0,17.0,503.0,6.0,2182.0
2025-04-01,F0156,WN,4282,N8778Q,ARR,DCA,ATL,D,08:00,480,07:35,455.0,5.0,450.0,-25.0,547.0
2025-04-01,F0157,WN,3653,N8667D,ARR,BNA,ATL,C,08:00,480,07:41,461.0,6.0,455.0,-19.0,214.0
2025-04-01,F0158,WN,1254,N298WN,ARR,MSY,ATL,D,08:00,480,08:52,532.0,7.0,525.0,52.0,425.0
2025-04-01,F0159,NK,731,N902NK,ARR,BWI,ATL,C,08:00,480,08:21,501.0,21.0,480.0,21.0,577.0
2025-04-01,F0160,DL,2343,N67171,DEP,ATL,FLL,D,08:00,480,07:59,479.0,14.0,493.0,-1.0,581.0
2025-04-01,F0161,AA,1777,N862NN,DEP,ATL,PHX,D,08:01,481,07:59,479.0,16.0,495.0,-2.0,1587.0
2025-04-01,F0162,DL,2453,N944DZ,ARR,GRR,ATL,C,08:04,484,07:43,463.0,5.0,458.0,-21.0,640.0
2025-04-01,F0163,DL,2124,N934DZ,ARR,CHS,ATL,C,08:05,485,08:01,481.0,5.0,476.0,-4.0,259.0
2025-04-01,F0164,NK,208,N991NK,DEP,ATL,MCO,A,08:05,485,08:02,482.0,13.0,495.0,-3.0,404.0
2025-04-01,F0165,DL,1249,N6711M,ARR,MIA,ATL,C,08:08,488,07:53,473.0,4.0,469.0,-15.0,594.0
2025-04-01,F0166,F9,2633,N326FR,ARR,BWI,ATL,A,08:09,489,11:35,695.0,47.0,648.0,206.0,577.0
2025-04-01,F0167,DL,3103,N947DZ,DEP,ATL,PNS,C,08:10,490,08:38,518.0,15.0,533.0,28.0,271.0
2025-04-01,F0168,DL,830,N101DQ,DEP,ATL,SLC,C,08:10,490,08:10,490.0,16.0,506.0,0.0,1590.0
2025-04-01,F0169,DL,1063,N891AT,DEP,ATL,MDW,A,08:10,490,09:00,540.0,13.0,553.0,50.0,591.0
2025-04-01,F0170,DL,1255,N997AT,ARR,MDT,ATL,D,08:10,490,07:50,470.0,5.0,465.0,-20.0,620.0
2025-04-01,F0171,DL,997,N921AT,DEP,ATL,GNV,D,08:10,490,08:10,490.0,14.0,504.0,0.0,300.0
2025-04-01,F0172,NK,458,N905NK,DEP,ATL,PHL,A,08:10,490,08:24,504.0,12.0,516.0,14.0,666.0
2025-04-01,F0173,DL,1200,N353NW,ARR,ROC,ATL,A,08:10,490,08:06,486.0,8.0,478.0,-4.0,749.0
2025-04-01,F0174,DL,3069,N396DA,DEP,ATL,BNA,B,08:10,490,08:08,488.0,14.0,502.0,-2.0,214.0
2025-04-01,F0175,DL,3160,N369NW,DEP,ATL,CVG,A,08:10,490,08:08,488.0,12.0,500.0,-2.0,373.0
2025-04-01,F0176,DL,2976,N390DN,DEP,ATL,AUS,A,08:10,490,08:05,485.0,12.0,497.0,-5.0,813.0
2025-04-01,F0177,DL,1311,N397DN,DEP,ATL,PBI,A,08:10,490,08:18,498.0,18.0,516.0,8.0,545.0
2025-04-01,F0178,DL,346,N120DN,DEP,ATL,DEN,C,08:10,490,08:06,486.0,12.0,498.0,-4.0,1199.0
2025-04-01,F0179,DL,1146,N717JL,ARR,GSP,ATL,D,08:10,490,07:53,473.0,4.0,469.0,-17.0,153.0
2025-04-01,F0180,OO,3908,N712SK,ARR,MGM,ATL,A,08:12,492,07:52,472.0,9.0,463.0,-20.0,147.0
2025-04-01,F0181,OO,3939,N776SK,ARR,ABY,ATL,A,08:13,493,07:43,463.0,7.0,456.0,-30.0,145.0
2025-04-01,F0182,DL,1702,N896AT,ARR,SAV,ATL,A,08:14,494,08:00,480.0,5.0,475.0,-14.0,214.0
2025-04-01,F0183,DL,3114,N857DZ,ARR,ECP,ATL,C,08:14,494,07:57,477.0,6.0,471.0,-17.0,240.0
2025-04-01,F0184,DL,3061,N966AT,ARR,CAE,ATL,C,08:14,494,09:01,541.0,31.0,510.0,47.0,192.0
2025-04-01,F0185,DL,1213,N1605,DEP,ATL,MCO,A,08:15,495,08:13,493.0,12.0,505.0,-2.0,404.0
2025-04-01,F0186,DL,2664,N357DN,ARR,BUF,ATL,C,08:15,495,08:35,515.0,14.0,501.0,20.0,712.0
2025-04-01,F0187,DL,1676,N343NW,DEP,ATL,SAT,B,08:15,495,,,,,,874.0
2025-04-01,F0188,DL,3033,N937AT,DEP,ATL,LIT,B,08:15,495,08:11,491.0,13.0,504.0,-4.0,453.0
2025-04-01,F0189,DL,3019,N991AT,ARR,PNS,ATL,B,08:15,495,07:58,478.0,5.0,473.0,-17.0,271.0
2025-04-01,F0190,F9,2143,N348FR,DEP,ATL,MDW,D,08:15,495,10:14,614.0,33.0,647.0,119.0,591.0
2025-04-01,F0191,DL,3011,N937DZ,DEP,ATL,SAV,C,08:15,495,08:13,493.0,15.0,508.0,-2.0,214.0
2025-04-01,F0192,DL,3085,N955DZ,ARR,VPS,ATL,D,08:15,495,08:34,514.0,7.0,507.0,19.0,250.0
2025-04-01,F0193,DL,2951,N324DX,DEP,ATL,BDL,C,08:15,495,08:11,491.0,13.0,504.0,-4.0,859.0
2025-04-01,F0194,DL,849,N335DN,DEP,ATL,BOS,A,08:15,495,,,,,,946.0
2025-04-01,F0195,DL,3051,N926AT,DEP,ATL,VPS,D,08:20,500,08:18,498.0,15.0,513.0,-2.0,250.0
2025-04-01,F0196,DL,573,N350DN,DEP,ATL,SJU,A,08:20,500,08:20,500.0,12.0,512.0,0.0,1547.0
2025-04-01,F0197,DL,3196,N960DZ,DEP,ATL,SRQ,B,08:20,500,,,,,,444.0
2025-04-01,F0198,DL,3091,N930AT,DEP,ATL,CHS,B,08:20,500,08:20,500.0,18.0,518.0,0.0,259.0
2025-04-01,F0199,DL,1509,N326US,DEP,ATL,HOU,D,08:20,500,08:24,504.0,12.0,516.0,4.0,696.0
2025-04-01,F0200,DL,1380,N953DZ,DEP,ATL,PIT,A,08:20,500,08:45,525.0,10.0,535.0,25.0,526.0
2025-04-01,F0201,DL,785,N175DN,DEP,ATL,SFO,D,08:20,500,08:17,497.0,23.0,520.0,-3.0,2139.0
2025-04-01,F0202,DL,1151,N950DZ,DEP,ATL,MKE,A,08:20,500,08:16,496.0,18.0,514.0,-4.0,669.0
2025-04-01,F0203,DL,1666,N932DZ,ARR,MEM,ATL,A,08:22,502,07:56,476.0,6.0,470.0,-26.0,332.0
2025-04-01,F0204,DL,3155,N993AT,ARR,GPT,ATL,D,08:24,504,08:19,499.0,19.0,480.0,-5.0,352.0
2025-04-01,F0205,DL,3048,N994AT,DEP,ATL,ECP,C,08:25,505,08:43,523.0,12.0,535.0,18.0,240.0
2025-04-01,F0206,DL,1089,N660DL,DEP,ATL,RSW,B,08:25,505,08:21,501.0,18.0,519.0,-4.0,515.0
2025-04-01,F0207,DL,348,N173DZ,DEP,ATL,PHX,A,08:25,505,08:24,504.0,17.0,521.0,-1.0,1587.0
2025-04-01,F0208,OO,3821,N804SK,DEP,ATL,MGM,A,08:27,507,08:26,506.0,16.0,522.0,-1.0,147.0
2025-04-01,F0209,DL,2286,N665DN,ARR,JFK,ATL,A,08:29,509,,,,,,760.0
2025-04-01,F0210,OO,3952,N703SK,DEP,ATL,CHA,A,08:30,510,08:26,506.0,40.0,546.0,-4.0,106.0
