flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2025-03-17,F0055,F9,1116,N374FR,ARR,LAS,ATL,A,06:24,384,06:46,406.0,8.0,398.0,22.0,1747.0
2025-03-17,F0056,F9,1441,N648FR,DEP,ATL,ORD,A,06:25,385,07:46,466.0,20.0,486.0,81.0,606.0
2025-03-17,F0057,DL,309,N824NW,ARR,HNL,ATL,B,06:28,388,06:20,380.0,5.0,375.0,-8.0,4502.0
2025-03-17,F0058,WN,1158,N209WN,DEP,ATL,DAL,C,06:30,390,06:25,385.0,14.0,399.0,-5.0,721.0
2025-03-17,F0059,DL,651,N342DN,DEP,ATL,DTW,A,06:30,390,06:33,393.0,12.0,405.0,3.0,594.0
2025-03-17,F0060,DL,404,N322DN,DEP,ATL,LGA,D,06:30,390,06:29,389.0,17.0,406.0,-1.0,762.0
2025-03-17,F0061,NK,848,N991NK,DEP,ATL,DTW,A,06:30,390,06:23,383.0,17.0,400.0,-7.0,594.0
2025-03-17,F0062,DL,888,N923DZ,ARR,PDX,ATL,C,06:31,391,06:11,371.0,5.0,366.0,-20.0,2172.0
2025-03-17,F0063,AS,492,N953AK,ARR,SEA,ATL,B,06:40,400,06:35,395.0,9.0,386.0,-5.0,2182.0
2025-03-17,F0064,WN,1313,N8517F,DEP,ATL,LAS,C,06:40,400,06:39,399.0,11.0,410.0,-1.0,1747.0
2025-03-17,F0065,UA,217,N16701,DEP,ATL,ORD,C,06:40,400,06:40,400.0,19.0,419.0,0.0,606.0
2025-03-17,F0066,OO,3853,N831SK,ARR,CHA,ATL,B,06:42,402,06:45,405.0,7.0,398.0,3.0,106.0
2025-03-17,F0067,AA,2381,N909NN,ARR,PHX,ATL,D,06:44,404,06:50,410.0,8.0,402.0,6.0,1587.0
2025-03-17,F0068,F9,2912,N656FR,DEP,ATL,TPA,D,06:45,405,06:36,396.0,21.0,417.0,-9.0,406.0
2025-03-17,F0069,WN,946,N8931L,DEP,ATL,TPA,C,06:45,405,06:39,399.0,16.0,415.0,-6.0,406.0
2025-03-17,F0070,DL,1552,N954DZ,ARR,RDU,ATL,D,06:48,408,06:43,403.0,6.0,397.0,-5.0,356.0
2025-03-17,F0071,DL,3055,N934DZ,ARR,CHS,ATL,C,06:49,409,06:44,404.0,4.0,400.0,-5.0,259.0
2025-03-17,F0072,DL,3038,N939AT,ARR,CAE,ATL,C,06:49,409,06:37,397.0,14.0,383.0,-12.0,192.0
2025-03-17,F0073,DL,3015,N839DN,ARR,TYS,ATL,B,06:49,409,06:25,385.0,5.0,380.0,-24.0,152.0
2025-03-17,F0074,DL,2722,N665DN,ARR,JAX,ATL,D,06:49,409,06:36,396.0,8.0,388.0,-13.0,270.0
2025-03-17,F0075,DL,3028,N974AT,ARR,GSP,ATL,D,06:50,410,06:36,396.0,11.0,385.0,-14.0,153.0
2025-03-17,F0076,DL,1729,N962DZ,ARR,SAV,ATL,A,06:50,410,06:40,400.0,4.0,396.0,-10.0,214.0
2025-03-17,F0077,DL,3018,N891DN,ARR,GSO,ATL,B,06:50,410,06:36,396.0,3.0,393.0,-14.0,306.0
2025-03-17,F0078,NK,207,N901NK,ARR,LAX,ATL,A,06:51,411,06:51,411.0,21.0,390.0,0.0,1947.0
2025-03-17,F0079,DL,1334,N67171,DEP,ATL,FLL,A,07:00,420,06:55,415.0,22.0,437.0,-5.0,581.0
2025-03-17,F0080,DL,834,N328DN,DEP,ATL,LAS,B,07:00,420,07:06,426.0,16.0,442.0,6.0,1747.0
2025-03-17,F0081,WN,538,N8563Z,ARR,RDU,ATL,D,07:00,420,10:16,616.0,7.0,609.0,196.0,356.0
2025-03-17,F0082,AA,2344,N120EE,DEP,ATL,MIA,D,07:00,420,06:59,419.0,20.0,439.0,-1.0,594.0
2025-03-17,F0083,DL,987,N122DN,DEP,ATL,BOS,C,07:00,420,06:55,415.0,12.0,427.0,-5.0,946.0
2025-03-17,F0084,WN,1433,N8541W,DEP,ATL,HOU,D,07:00,420,06:58,418.0,12.0,430.0,-2.0,696.0
2025-03-17,F0085,WN,456,N263WN,ARR,JAX,ATL,C,07:05,425,06:44,404.0,5.0,399.0,-21.0,270.0
2025-03-17,F0086,WN,295,N7724A,ARR,CMH,ATL,C,07:05,425,06:51,411.0,5.0,406.0,-14.0,447.0
2025-03-17,F0087,NK,457,N633NK,ARR,MCO,ATL,A,07:05,425,06:30,390.0,11.0,379.0,-35.0,404.0
2025-03-17,F0088,WN,241,N259WN,ARR,PIT,ATL,C,07:05,425,06:40,400.0,4.0,396.0,-25.0,526.0
2025-03-17,F0089,WN,1505,N8752Q,DEP,ATL,MCO,D,07:05,425,07:07,427.0,13.0,440.0,2.0,404.0
2025-03-17,F0090,DL,2204,N6700,DEP,ATL,MCO,C,07:05,425,07:00,420.0,13.0,433.0,-5.0,404.0
2025-03-17,F0091,WN,1288,N8644C,ARR,TPA,ATL,D,07:05,425,10:21,621.0,9.0,612.0,196.0,406.0
2025-03-17,F0092,WN,344,N8325D,ARR,FLL,ATL,D,07:05,425,06:57,417.0,3.0,414.0,-8.0,581.0
2025-03-17,F0093,DL,1548,N552NW,ARR,MCO,ATL,B,07:06,426,06:51,411.0,4.0,407.0,-15.0,404.0
2025-03-17,F0094,DL,652,N811DZ,ARR,SEA,ATL,B,07:09,429,07:03,423.0,7.0,416.0,-6.0,2182.0
2025-03-17,F0095,DL,2712,N957AT,ARR,AVL,ATL,C,07:09,429,06:55,415.0,4.0,411.0,-14.0,164.0
2025-03-17,F0096,WN,1597,N8937Q,ARR,IND,ATL,D,07:10,430,07:07,427.0,5.0,422.0,-3.0,432.0
2025-03-17,F0097,WN,2224,N968WN,DEP,ATL,BWI,D,07:10,430,07:04,424.0,14.0,438.0,-6.0,577.0
2025-03-17,F0098,UA,487,N77539,DEP,ATL,SFO,B,07:11,431,07:11,431.0,16.0,447.0,0.0,2139.0
2025-03-17,F0099,DL,320,N533DT,ARR,LAX,ATL,D,07:12,432,06:58,418.0,5.0,413.0,-14.0,1947.0
2025-03-17,F0100,DL,3186,N936AT,ARR,CLT,ATL,A,07:14,434,07:03,423.0,6.0,417.0,-11.0,226.0
2025-03-17,F0101,WN,3683,N451WN,DEP,ATL,DCA,D,07:15,435,07:24,444.0,13.0,457.0,9.0,547.0
2025-03-17,F0102,NK,607,N679NK,DEP,ATL,DFW,C,07:15,435,07:14,434.0,16.0,450.0,-1.0,731.0
2025-03-17,F0103,F9,1115,N318FR,DEP,ATL,LAS,A,07:17,437,07:23,443.0,18.0,461.0,6.0,1747.0
2025-03-17,F0104,DL,3181,N988AT,ARR,GNV,ATL,D,07:22,442,07:32,452.0,21.0,431.0,10.0,300.0
2025-03-17,F0105,AA,1567,N925UY,DEP,ATL,DFW,D,07:24,444,07:21,441.0,27.0,468.0,-3.0,731.0
2025-03-17,F0106,DL,2162,N963AT,ARR,BHM,ATL,A,07:24,444,07:08,428.0,6.0,422.0,-16.0,134.0
2025-03-17,F0107,DL,857,N123DW,ARR,LAS,ATL,B,07:24,444,07:49,469.0,5.0,464.0,25.0,1747.0
2025-03-17,F0108,DL,2637,N963DZ,ARR,BNA,ATL,C,07:24,444,,,,,,214.0
2025-03-17,F0109,DL,690,N892DN,ARR,SFO,ATL,A,07:24,444,07:08,428.0,9.0,419.0,-16.0,2139.0
2025-03-17,F0110,DL,2836,N541US,DEP,ATL,MIA,B,07:25,445,07:23,443.0,17.0,460.0,-2.0,594.0
2025-03-17,F0111,DL,2605,N820DX,DEP,ATL,TPA,C,07:25,445,07:24,444.0,24.0,468.0,-1.0,406.0
2025-03-17,F0112,DL,2328,N823DX,DEP,ATL,JAX,A,07:25,445,07:21,441.0,15.0,456.0,-4.0,270.0
2025-03-17,F0113,DL,1336,N547US,DEP,ATL,ORF,C,07:25,445,07:29,449.0,20.0,469.0,4.0,516.0
2025-03-17,F0114,DL,926,N101DQ,DEP,ATL,DCA,D,07:25,445,07:20,440.0,15.0,455.0,-5.0,547.0
2025-03-17,F0115,DL,2634,N953DZ,DEP,ATL,RDU,A,07:25,445,07:26,446.0,19.0,465.0,1.0,356.0
2025-03-17,F0116,DL,2325,N872DN,DEP,ATL,EWR,C,07:25,445,07:23,443.0,18.0,461.0,-2.0,746.0
2025-03-17,F0117,DL,3125,N684DA,DEP,ATL,IND,A,07:25,445,07:25,445.0,20.0,465.0,0.0,432.0
2025-03-17,F0118,DL,1462,N956DZ,DEP,ATL,RIC,C,07:25,445,07:20,440.0,12.0,452.0,-5.0,481.0
2025-03-17,F0119,DL,1430,N6705Y,ARR,ORF,ATL,C,07:25,445,08:48,528.0,10.0,518.0,83.0,516.0
2025-03-17,F0120,DL,3152,N950DZ,ARR,SDF,ATL,D,07:27,447,07:17,437.0,14.0,423.0,-10.0,321.0
2025-03-17,F0121,DL,1460,N543US,ARR,RIC,ATL,B,07:27,447,07:11,431.0,6.0,425.0,-16.0,481.0
2025-03-17,F0122,DL,2937,N338NB,ARR,ROA,ATL,D,07:29,449,07:05,425.0,5.0,420.0,-24.0,357.0
2025-03-17,F0123,DL,3162,N311DN,ARR,MYR,ATL,C,07:29,449,07:30,450.0,22.0,428.0,1.0,317.0
2025-03-17,F0124,DL,1646,N382DN,DEP,ATL,DTW,C,07:30,450,07:31,451.0,16.0,467.0,1.0,594.0
2025-03-17,F0125,DL,1178,N317DN,DEP,ATL,ORD,A,07:30,450,07:35,455.0,17.0,472.0,5.0,606.0
2025-03-17,F0126,DL,1168,N658DL,ARR,FLL,ATL,D,07:30,450,,,,,,581.0
2025-03-17,F0127,DL,1154,N6713Y,DEP,ATL,PHL,B,07:30,450,07:25,445.0,18.0,463.0,-5.0,666.0
2025-03-17,F0128,DL,996,N119DN,DEP,ATL,LAX,A,07:30,450,07:26,446.0,17.0,463.0,-4.0,1947.0
2025-03-17,F0129,DL,1385,N6711M,ARR,RSW,ATL,B,07:30,450,07:07,427.0,7.0,420.0,-23.0,515.0
2025-03-17,F0130,DL,1585,N318DX,DEP,ATL,IAH,B,07:30,450,07:32,452.0,14.0,466.0,2.0,689.0
2025-03-17,F0131,DL,1592,N372DN,DEP,ATL,BWI,D,07:30,450,07:30,450.0,16.0,466.0,0.0,577.0
2025-03-17,F0132,DL,839,N377NW,DEP,ATL,DFW,A,07:30,450,07:25,445.0,25.0,470.0,-5.0,731.0
2025-03-17,F0133,DL,323,N393DN,DEP,ATL,LGA,B,07:30,450,07:30,450.0,17.0,467.0,0.0,762.0
2025-03-17,F0134,DL,3154,N933DZ,ARR,DAB,ATL,D,07:31,451,07:10,430.0,5.0,425.0,-21.0,366.0
2025-03-17,F0135,DL,2375,N364DX,ARR,DTW,ATL,A,07:31,451,07:29,449.0,12.0,437.0,-2.0,594.0
2025-03-17,F0136,DL,2668,N548DN,DEP,ATL,MSP,A,07:32,452,07:35,455.0,14.0,469.0,3.0,907.0
2025-03-17,F0137,DL,3020,N990AT,ARR,HSV,ATL,B,07:34,454,07:14,434.0,4.0,430.0,-20.0,151.0
2025-03-17,F0138,DL,2184,N966AT,ARR,LEX,ATL,C,07:34,454,07:26,446.0,6.0,440.0,-8.0,304.0
2025-03-17,F0139,OO,3805,N703SK,ARR,CRW,ATL,B,07:34,454,07:03,423.0,7.0,416.0,-31.0,363.0
2025-03-17,F0140,DL,3187,N971AT,ARR,ILM,ATL,C,07:35,455,07:18,438.0,5.0,433.0,-17.0,377.0
2025-03-17,F0141,DL,2330,N687DL,ARR,TPA,ATL,D,07:35,455,08:50,530.0,9.0,521.0,75.0,406.0
2025-03-17,F0142,DL,2441,N938DZ,ARR,CVG,ATL,C,07:35,455,07:30,450.0,19.0,431.0,-5.0,373.0
2025-03-17,F0143,DL,3105,N941DZ,ARR,IND,ATL,D,07:35,455,07:21,441.0,6.0,435.0,-14.0,432.0
2025-03-17,F0144,DL,1444,N388DA,DEP,ATL,IAD,D,07:40,460,07:37,457.0,14.0,471.0,-3.0,534.0
2025-03-17,F0145,OH,5107,N526EA,DEP,ATL,PHL,A,07:42,462,07:35,455.0,17.0,472.0,-7.0,666.0
2025-03-17,F0146,DL,3140,N986AT,ARR,DAY,ATL,B,07:44,464,07:18,438.0,5.0,433.0,-26.0,432.0
2025-03-17,F0147,F9,1872,nan,DEP,ATL,JFK,D,07:45,465,,,,,,760.0
2025-03-17,F0148,DL,3144,N939AT,DEP,ATL,CLT,A,07:45,465,07:51,471.0,12.0,483.0,6.0,226.0
2025-03-17,F0149,UA,538,N897UA,DEP,ATL,EWR,C,07:45,465,07:44,464.0,24.0,488.0,-1.0,746.0
2025-03-17,F0150,DL,967,N974AT,DEP,ATL,MEM,D,07:45,465,07:40,460.0,13.0,473.0,-5.0,332.0
2025-03-17,F0151,DL,1499,N854DN,ARR,SRQ,ATL,A,07:46,466,07:28,448.0,4.0,444.0,-18.0,444.0
2025-03-17,F0152,NK,451,N628NK,ARR,MSY,ATL,A,07:49,469,08:01,481.0,27.0,454.0,12.0,425.0
2025-03-17,F0153,F9,3021,N396FR,DEP,ATL,DFW,D,07:50,470,07:41,461.0,15.0,476.0,-9.0,731.0
2025-03-17,F0154,DL,1504,N6704Z,ARR,PIT,ATL,D,07:51,471,07:38,458.0,16.0,442.0,-13.0,526.0
2025-03-17,F0155,DL,1376,N109DN,ARR,PBI,ATL,A,07:51,471,08:15,495.0,6.0,489.0,24.0,545.0
2025-03-17,F0156,F9,1563,N629FR,ARR,MCO,ATL,A,07:53,473,07:56,476.0,25.0,451.0,3.0,404.0
2025-03-17,F0157,DL,2420,N702TW,DEP,ATL,JFK,B,07:53,473,08:41,521.0,14.0,535.0,48.0,760.0
2025-03-17,F0158,DL,1494,N698DL,ARR,MCO,ATL,A,07:54,474,07:55,475.0,10.0,465.0,1.0,404.0
2025-03-17,F0159,DL,410,N328NW,ARR,DCA,ATL,C,07:54,474,07:44,464.0,5.0,459.0,-10.0,547.0
2025-03-17,F0160,WN,373,N8937Q,DEP,ATL,AUS,D,07:55,475,07:53,473.0,16.0,489.0,-2.0,813.0
2025-03-17,F0161,DL,1479,N866DN,DEP,ATL,CMH,C,07:55,475,07:53,473.0,14.0,487.0,-2.0,447.0
2025-03-17,F0162,WN,1813,N7724A,DEP,ATL,BNA,C,07:55,475,07:55,475.0,15.0,490.0,0.0,214.0
2025-03-17,F0163,WN,3625,N263WN,DEP,ATL,CMH,C,07:55,475,07:53,473.0,11.0,484.0,-2.0,447.0
2025-03-17,F0164,WN,3519,N8325D,DEP,ATL,SDF,C,07:55,475,07:51,471.0,17.0,488.0,-4.0,321.0
2025-03-17,F0165,WN,1726,N259WN,DEP,ATL,MEM,D,07:55,475,07:56,476.0,15.0,491.0,1.0,332.0
2025-03-17,F0166,WN,537,N8682B,DEP,ATL,SAT,D,07:55,475,08:00,480.0,13.0,493.0,5.0,874.0
2025-03-17,F0167,DL,2550,N321US,ARR,IAD,ATL,B,07:56,476,08:13,493.0,15.0,478.0,17.0,534.0
2025-03-17,F0168,NK,208,N992NK,DEP,ATL,MCO,C,07:56,476,07:49,469.0,11.0,480.0,-7.0,404.0
2025-03-17,F0169,DL,2469,N931DQ,ARR,CMH,ATL,A,07:56,476,07:36,456.0,13.0,443.0,-20.0,447.0
2025-03-17,F0170,DL,1192,N821DX,ARR,RDU,ATL,B,07:56,476,07:42,462.0,5.0,457.0,-14.0,356.0
2025-03-17,F0171,DL,3039,N997AT,ARR,CHA,ATL,C,07:56,476,08:05,485.0,4.0,481.0,9.0,106.0
2025-03-17,F0172,DL,1565,N868DN,ARR,LIT,ATL,D,07:57,477,07:45,465.0,5.0,460.0,-12.0,453.0
2025-03-17,F0173,DL,2953,N608AT,ARR,MLB,ATL,B,07:58,478,10:37,637.0,7.0,630.0,159.0,442.0
2025-03-17,F0174,DL,1547,N682DA,ARR,MSY,ATL,C,07:58,478,07:42,462.0,6.0,456.0,-16.0,425.0
2025-03-17,F0175,NK,213,N960NK,ARR,EWR,ATL,A,07:59,479,07:37,457.0,6.0,451.0,-22.0,746.0
2025-03-17,F0176,DL,1269,N678DL,ARR,PHL,ATL,C,07:59,479,07:34,454.0,6.0,448.0,-25.0,666.0
2025-03-17,F0177,DL,444,N839DN,DEP,ATL,SEA,B,07:59,479,07:58,478.0,14.0,492.0,-1.0,2182.0
2025-03-17,F0178,DL,2440,N6716C,ARR,JAX,ATL,D,07:59,479,07:49,469.0,10.0,459.0,-10.0,270.0
2025-03-17,F0179,DL,2734,N3737C,ARR,CLE,ATL,B,07:59,479,07:42,462.0,5.0,457.0,-17.0,554.0
2025-03-17,F0180,AS,377,N251AK,DEP,ATL,SEA,B,08:00,480,08:30,510.0,15.0,525.0,30.0,2182.0
2025-03-17,F0181,WN,4323,N8889Q,DEP,ATL,IND,D,08:00,480,07:57,477.0,18.0,495.0,-3.0,432.0
2025-03-17,F0182,DL,2343,N6709,DEP,ATL,FLL,D,08:00,480,08:09,489.0,20.0,509.0,9.0,581.0
2025-03-17,F0183,WN,3433,N932WN,ARR,MCO,ATL,D,08:00,480,08:03,483.0,5.0,478.0,3.0,404.0
2025-03-17,F0184,AA,1777,N909NN,DEP,ATL,PHX,D,08:01,481,08:05,485.0,13.0,498.0,4.0,1587.0
2025-03-17,F0185,DL,2950,N822DX,ARR,BWI,ATL,D,08:01,481,07:40,460.0,4.0,456.0,-21.0,577.0
2025-03-17,F0186,DL,2453,N945DZ,ARR,GRR,ATL,A,08:04,484,07:39,459.0,7.0,452.0,-25.0,640.0
2025-03-17,F0187,DL,2124,N949DZ,ARR,CHS,ATL,D,08:05,485,,,,,,259.0
2025-03-17,F0188,WN,1917,N8301J,DEP,ATL,MCI,D,08:05,485,08:02,482.0,12.0,494.0,-3.0,692.0
2025-03-17,F0189,WN,482,N8644C,DEP,ATL,STL,C,08:05,485,10:58,658.0,10.0,668.0,173.0,484.0
2025-03-17,F0190,F9,1846,N637FR,ARR,CVG,ATL,A,08:06,486,08:31,511.0,24.0,487.0,25.0,373.0
2025-03-17,F0191,DL,1249,N6709,ARR,MIA,ATL,D,08:08,488,,,,,,594.0
2025-03-17,F0192,F9,4797,N622FR,ARR,RDU,ATL,A,08:09,489,08:05,485.0,19.0,466.0,-4.0,356.0
2025-03-17,F0193,NK,458,N633NK,DEP,ATL,PHL,A,08:10,490,08:07,487.0,12.0,499.0,-3.0,666.0
2025-03-17,F0194,DL,346,N398DN,DEP,ATL,DEN,B,08:10,490,08:09,489.0,15.0,504.0,-1.0,1199.0
2025-03-17,F0195,DL,1146,N920AT,ARR,GSP,ATL,C,08:10,490,07:46,466.0,4.0,462.0,-24.0,153.0
2025-03-17,F0196,DL,3033,N963AT,DEP,ATL,LIT,C,08:10,490,08:02,482.0,13.0,495.0,-8.0,453.0
2025-03-17,F0197,DL,2976,N369DN,DEP,ATL,AUS,D,08:10,490,08:08,488.0,27.0,515.0,-2.0,813.0
2025-03-17,F0198,DL,3069,N962DZ,DEP,ATL,BNA,A,08:10,490,08:07,487.0,14.0,501.0,-3.0,214.0
2025-03-17,F0199,DL,1063,N928AT,DEP,ATL,MDW,B,08:10,490,08:05,485.0,12.0,497.0,-5.0,591.0
2025-03-17,F0200,DL,830,N302DN,DEP,ATL,SLC,D,08:10,490,08:08,488.0,12.0,500.0,-2.0,1590.0
2025-03-17,F0201,DL,1311,N356DN,DEP,ATL,PBI,B,08:10,490,08:16,496.0,18.0,514.0,6.0,545.0
2025-03-17,F0202,DL,1200,N373NW,ARR,ROC,ATL,D,08:10,490,07:48,468.0,5.0,463.0,-22.0,749.0
2025-03-17,F0203,DL,3160,N330NW,DEP,ATL,CVG,D,08:10,490,08:08,488.0,11.0,499.0,-2.0,373.0
2025-03-17,F0204,OO,3908,N712SK,ARR,MGM,ATL,A,08:12,492,07:58,478.0,8.0,470.0,-14.0,147.0
2025-03-17,F0205,OO,3939,N776SK,ARR,ABY,ATL,A,08:13,493,07:50,470.0,8.0,462.0,-23.0,145.0
2025-03-17,F0206,DL,3114,N818DA,ARR,ECP,ATL,D,08:14,494,08:09,489.0,6.0,483.0,-5.0,240.0
2025-03-17,F0207,DL,3061,N899AT,ARR,CAE,ATL,C,08:14,494,08:08,488.0,7.0,481.0,-6.0,192.0
2025-03-17,F0208,DL,1255,N993AT,ARR,MDT,ATL,C,08:14,494,08:08,488.0,5.0,483.0,-6.0,620.0
2025-03-17,F0209,DL,2664,N361DN,ARR,BUF,ATL,B,08:15,495,08:26,506.0,10.0,496.0,11.0,712.0
