flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-10-16,F0069,DL,2668,N587NW,DEP,ATL,MSP,B,07:05,425,07:03,423.0,24.0,447.0,-2.0,907.0
2024-10-16,F0070,DL,827,N524DE,DEP,ATL,LAX,A,07:05,425,07:11,431.0,28.0,459.0,6.0,1947.0
2024-10-16,F0071,DL,1585,N390DN,DEP,ATL,IAH,D,07:05,425,06:59,419.0,17.0,436.0,-6.0,689.0
2024-10-16,F0072,DL,1334,N699DL,DEP,ATL,FLL,A,07:05,425,07:17,437.0,28.0,465.0,12.0,581.0
2024-10-16,F0073,WN,661,N8665D,DEP,ATL,DCA,D,07:05,425,07:00,420.0,9.0,429.0,-5.0,547.0
2024-10-16,F0074,DL,2325,N947DZ,DEP,ATL,EWR,A,07:05,425,07:29,449.0,29.0,478.0,24.0,746.0
2024-10-16,F0075,9E,5291,N930XJ,ARR,AGS,ATL,A,07:06,426,06:50,410.0,6.0,404.0,-16.0,143.0
2024-10-16,F0076,DL,1727,N933DZ,ARR,TLH,ATL,A,07:09,429,06:58,418.0,5.0,413.0,-11.0,223.0
2024-10-16,F0077,DL,1729,N826DN,ARR,SAV,ATL,A,07:09,429,06:56,416.0,5.0,411.0,-13.0,214.0
2024-10-16,F0078,DL,2634,N921DU,DEP,ATL,RDU,B,07:10,430,07:04,424.0,31.0,455.0,-6.0,356.0
2024-10-16,F0079,DL,1646,N182DN,DEP,ATL,DTW,D,07:10,430,07:03,423.0,33.0,456.0,-7.0,594.0
2024-10-16,F0080,DL,3125,N939DZ,DEP,ATL,IND,A,07:10,430,07:05,425.0,19.0,444.0,-5.0,432.0
2024-10-16,F0081,DL,2836,N672DL,DEP,ATL,MIA,B,07:10,430,07:03,423.0,23.0,446.0,-7.0,594.0
2024-10-16,F0082,WN,1901,N248WN,DEP,ATL,LAS,D,07:10,430,07:08,428.0,15.0,443.0,-2.0,1747.0
2024-10-16,F0083,DL,839,N127DN,DEP,ATL,DFW,B,07:10,430,07:16,436.0,45.0,481.0,6.0,731.0
2024-10-16,F0084,DL,1462,N357DN,DEP,ATL,RIC,C,07:10,430,07:05,425.0,15.0,440.0,-5.0,481.0
2024-10-16,F0085,DL,1430,N689DL,ARR,ORF,ATL,B,07:11,431,07:02,422.0,4.0,418.0,-9.0,516.0
2024-10-16,F0086,DL,1479,N877DN,DEP,ATL,CMH,B,07:13,433,07:10,430.0,22.0,452.0,-3.0,447.0
2024-10-16,F0087,DL,1178,N843DN,DEP,ATL,ORD,B,07:15,435,07:09,429.0,19.0,448.0,-6.0,606.0
2024-10-16,F0088,DL,2204,N536US,DEP,ATL,MCO,A,07:15,435,07:11,431.0,18.0,449.0,-4.0,404.0
2024-10-16,F0089,AA,1567,N938AN,DEP,ATL,DFW,D,07:15,435,07:14,434.0,25.0,459.0,-1.0,731.0
2024-10-16,F0090,DL,926,N374NW,DEP,ATL,DCA,C,07:15,435,07:07,427.0,18.0,445.0,-8.0,547.0
2024-10-16,F0091,UA,1129,N489UA,DEP,ATL,IAH,B,07:15,435,07:15,435.0,35.0,470.0,0.0,689.0
2024-10-16,F0092,DL,987,N522DA,DEP,ATL,BOS,A,07:16,436,07:14,434.0,27.0,461.0,-2.0,946.0
2024-10-16,F0093,DL,1639,N923AT,ARR,TRI,ATL,B,07:16,436,06:52,412.0,4.0,408.0,-24.0,227.0
2024-10-16,F0094,DL,3186,N608AT,ARR,CLT,ATL,C,07:17,437,07:18,438.0,8.0,430.0,1.0,226.0
2024-10-16,F0095,DL,652,N546DN,ARR,SEA,ATL,D,07:19,439,07:33,453.0,6.0,447.0,14.0,2182.0
2024-10-16,F0096,NK,310,N629NK,ARR,BWI,ATL,C,07:19,439,07:06,426.0,11.0,415.0,-13.0,577.0
2024-10-16,F0097,DL,3018,N834DN,ARR,GSO,ATL,A,07:19,439,07:13,433.0,6.0,427.0,-6.0,306.0
2024-10-16,F0098,9E,4888,N300PQ,ARR,OAJ,ATL,B,07:19,439,07:25,445.0,5.0,440.0,6.0,399.0
2024-10-16,F0099,DL,2420,N703TW,DEP,ATL,JFK,B,07:20,440,07:15,435.0,29.0,464.0,-5.0,760.0
2024-10-16,F0100,UA,340,N37353,DEP,ATL,DEN,C,07:20,440,07:15,435.0,28.0,463.0,-5.0,1199.0
2024-10-16,F0101,AA,220,N752US,DEP,ATL,DCA,D,07:21,441,07:11,431.0,27.0,458.0,-10.0,547.0
2024-10-16,F0102,DL,1336,N926DZ,DEP,ATL,ORF,A,07:21,441,07:38,458.0,22.0,480.0,17.0,516.0
2024-10-16,F0103,DL,1168,N676DL,ARR,FLL,ATL,C,07:22,442,07:00,420.0,4.0,416.0,-22.0,581.0
2024-10-16,F0104,9E,4946,N300PQ,DEP,ATL,HPN,A,07:22,442,08:01,481.0,15.0,496.0,39.0,780.0
2024-10-16,F0105,9E,5403,N293PQ,ARR,CSG,ATL,A,07:22,442,07:11,431.0,9.0,422.0,-11.0,83.0
2024-10-16,F0106,DL,3162,N335DN,ARR,MYR,ATL,A,07:23,443,07:14,434.0,5.0,429.0,-9.0,317.0
2024-10-16,F0107,DL,3152,N945DZ,ARR,SDF,ATL,D,07:23,443,07:11,431.0,8.0,423.0,-12.0,321.0
2024-10-16,F0108,DL,1385,N542US,ARR,RSW,ATL,D,07:24,444,07:15,435.0,14.0,421.0,-9.0,515.0
2024-10-16,F0109,DL,2440,N544US,ARR,JAX,ATL,C,07:26,446,07:17,437.0,5.0,432.0,-9.0,270.0
2024-10-16,F0110,DL,2162,N954DZ,ARR,BHM,ATL,B,07:26,446,07:12,432.0,4.0,428.0,-14.0,134.0
2024-10-16,F0111,DL,2375,N333DX,ARR,DTW,ATL,C,07:27,447,06:59,419.0,6.0,413.0,-28.0,594.0
2024-10-16,F0112,DL,1444,N388DA,DEP,ATL,IAD,C,07:27,447,07:18,438.0,33.0,471.0,-9.0,534.0
2024-10-16,F0113,DL,3154,N960DZ,ARR,DAB,ATL,A,07:27,447,07:13,433.0,8.0,425.0,-14.0,366.0
2024-10-16,F0114,F9,1403,N236FR,DEP,ATL,IAH,D,07:30,450,07:17,437.0,36.0,473.0,-13.0,689.0
2024-10-16,F0115,WN,694,N555LV,DEP,ATL,BNA,D,07:30,450,07:26,446.0,26.0,472.0,-4.0,214.0
2024-10-16,F0116,DL,323,N392DN,DEP,ATL,LGA,C,07:30,450,07:27,447.0,19.0,466.0,-3.0,762.0
2024-10-16,F0117,DL,2637,N392DA,ARR,BNA,ATL,A,07:30,450,07:15,435.0,6.0,429.0,-15.0,214.0
2024-10-16,F0118,DL,2441,N959DZ,ARR,CVG,ATL,C,07:30,450,07:34,454.0,6.0,448.0,4.0,373.0
2024-10-16,F0119,DL,444,N803NW,DEP,ATL,SEA,A,07:30,450,07:28,448.0,28.0,476.0,-2.0,2182.0
2024-10-16,F0120,UA,790,N17326,DEP,ATL,SFO,B,07:30,450,07:24,444.0,31.0,475.0,-6.0,2139.0
2024-10-16,F0121,F9,3021,N371FR,DEP,ATL,DFW,D,07:30,450,07:27,447.0,21.0,468.0,-3.0,731.0
2024-10-16,F0122,DL,3020,N880DN,ARR,HSV,ATL,C,07:31,451,07:15,435.0,9.0,426.0,-16.0,151.0
2024-10-16,F0123,9E,5255,N131EV,ARR,VLD,ATL,A,07:31,451,07:16,436.0,6.0,430.0,-15.0,208.0
2024-10-16,F0124,OO,3805,N816SK,ARR,CRW,ATL,B,07:31,451,07:04,424.0,4.0,420.0,-27.0,363.0
2024-10-16,F0125,OO,3716,N802SK,ARR,FAY,ATL,A,07:31,451,07:19,439.0,6.0,433.0,-12.0,331.0
2024-10-16,F0126,DL,1269,N376DN,ARR,PHL,ATL,D,07:32,452,07:09,429.0,8.0,421.0,-23.0,666.0
2024-10-16,F0127,DL,2184,N892AT,ARR,LEX,ATL,A,07:33,453,07:00,420.0,6.0,414.0,-33.0,304.0
2024-10-16,F0128,DL,1550,N329NB,ARR,ROA,ATL,C,07:34,454,07:24,444.0,12.0,432.0,-10.0,357.0
2024-10-16,F0129,DL,3105,N943DZ,ARR,IND,ATL,A,07:35,455,07:29,449.0,5.0,444.0,-6.0,432.0
2024-10-16,F0130,DL,1498,N906AT,ARR,MLB,ATL,B,07:35,455,07:13,433.0,6.0,427.0,-22.0,442.0
2024-10-16,F0131,DL,2469,N942DZ,ARR,CMH,ATL,A,07:35,455,07:21,441.0,8.0,433.0,-14.0,447.0
2024-10-16,F0132,DL,3187,N961AT,ARR,ILM,ATL,B,07:35,455,07:20,440.0,5.0,435.0,-15.0,377.0
2024-10-16,F0133,DL,1499,N685DA,ARR,SRQ,ATL,B,07:35,455,11:28,688.0,10.0,678.0,233.0,444.0
2024-10-16,F0134,DL,1556,N964AT,ARR,CHO,ATL,C,07:39,459,07:23,443.0,8.0,435.0,-16.0,457.0
2024-10-16,F0135,DL,1706,N940DU,DEP,ATL,CVG,B,07:40,460,07:35,455.0,27.0,482.0,-5.0,373.0
2024-10-16,F0136,DL,2328,N696DL,DEP,ATL,JAX,C,07:41,461,07:37,457.0,34.0,491.0,-4.0,270.0
2024-10-16,F0137,AA,1230,N940AN,DEP,ATL,PHX,D,07:44,464,07:40,460.0,22.0,482.0,-4.0,1587.0
2024-10-16,F0138,DL,1460,N688DL,ARR,RIC,ATL,D,07:45,465,07:48,468.0,11.0,457.0,3.0,481.0
2024-10-16,F0139,F9,3288,N721FR,DEP,ATL,LGA,D,07:45,465,07:44,464.0,19.0,483.0,-1.0,762.0
2024-10-16,F0140,DL,1494,N553NW,ARR,MCO,ATL,A,07:45,465,07:27,447.0,5.0,442.0,-18.0,404.0
2024-10-16,F0141,DL,3140,N997AT,ARR,DAY,ATL,B,07:45,465,07:23,443.0,6.0,437.0,-22.0,432.0
2024-10-16,F0142,DL,1504,N915DU,ARR,PIT,ATL,A,07:48,468,07:30,450.0,12.0,438.0,-18.0,526.0
2024-10-16,F0143,DL,1376,N320DN,ARR,PBI,ATL,B,07:49,469,07:35,455.0,7.0,448.0,-14.0,545.0
2024-10-16,F0144,DL,2550,N398DA,ARR,IAD,ATL,B,07:49,469,07:40,460.0,9.0,451.0,-9.0,534.0
2024-10-16,F0145,DL,2124,N932DZ,ARR,CHS,ATL,C,07:51,471,07:46,466.0,9.0,457.0,-5.0,259.0
2024-10-16,F0146,DL,3181,N952AT,ARR,GNV,ATL,B,07:51,471,07:38,458.0,4.0,454.0,-13.0,300.0
2024-10-16,F0147,DL,410,N320NB,ARR,DCA,ATL,C,07:54,474,07:35,455.0,6.0,449.0,-19.0,547.0
2024-10-16,F0148,OO,4111,N800SK,ARR,FWA,ATL,A,07:55,475,07:32,452.0,6.0,446.0,-23.0,508.0
2024-10-16,F0149,DL,1486,N539US,ARR,TPA,ATL,A,07:55,475,07:49,469.0,5.0,464.0,-6.0,406.0
2024-10-16,F0150,DL,3144,N966AT,DEP,ATL,CLT,D,07:55,475,07:51,471.0,14.0,485.0,-4.0,226.0
2024-10-16,F0151,DL,857,N395DZ,ARR,LAS,ATL,A,07:56,476,07:54,474.0,9.0,465.0,-2.0,1747.0
2024-10-16,F0152,DL,1547,N554NW,ARR,MSY,ATL,A,07:57,477,07:31,451.0,4.0,447.0,-26.0,425.0
2024-10-16,F0153,DL,2950,N6702,ARR,BWI,ATL,A,07:57,477,07:55,475.0,6.0,469.0,-2.0,577.0
2024-10-16,F0154,DL,1552,N658DL,ARR,RDU,ATL,D,07:58,478,07:50,470.0,7.0,463.0,-8.0,356.0
2024-10-16,F0155,DL,3039,N945AT,ARR,CHA,ATL,C,07:59,479,07:47,467.0,9.0,458.0,-12.0,106.0
2024-10-16,F0156,DL,2664,N367NW,ARR,BUF,ATL,A,07:59,479,08:14,494.0,5.0,489.0,15.0,712.0
2024-10-16,F0157,WN,765,N245WN,ARR,DCA,ATL,D,08:00,480,08:24,504.0,6.0,498.0,24.0,547.0
2024-10-16,F0158,DL,1565,N886DN,ARR,LIT,ATL,A,08:00,480,07:38,458.0,5.0,453.0,-22.0,453.0
2024-10-16,F0159,NK,1995,N672NK,DEP,ATL,FLL,C,08:02,482,07:59,479.0,15.0,494.0,-3.0,581.0
2024-10-16,F0160,DL,1249,N557NW,ARR,MIA,ATL,C,08:02,482,07:45,465.0,5.0,460.0,-17.0,594.0
2024-10-16,F0161,DL,2734,N375NC,ARR,CLE,ATL,B,08:02,482,07:47,467.0,12.0,455.0,-15.0,554.0
2024-10-16,F0162,DL,1146,N938DZ,ARR,GSP,ATL,A,08:04,484,07:50,470.0,6.0,464.0,-14.0,153.0
2024-10-16,F0163,DL,2453,N868DN,ARR,GRR,ATL,C,08:05,485,08:00,480.0,6.0,474.0,-5.0,640.0
2024-10-16,F0164,OO,4107,N824SK,ARR,SBN,ATL,B,08:05,485,07:48,468.0,14.0,454.0,-17.0,566.0
2024-10-16,F0165,9E,5337,N655CA,ARR,MGM,ATL,B,08:07,487,07:43,463.0,5.0,458.0,-24.0,147.0
2024-10-16,F0166,NK,841,N629NK,DEP,ATL,EWR,A,08:09,489,08:02,482.0,10.0,492.0,-7.0,746.0
2024-10-16,F0167,DL,1255,N934AT,ARR,MDT,ATL,D,08:09,489,07:49,469.0,7.0,462.0,-20.0,620.0
2024-10-16,F0168,DL,348,N589NW,DEP,ATL,PHX,A,08:10,490,08:24,504.0,19.0,523.0,14.0,1587.0
2024-10-16,F0169,DL,2044,N923AT,DEP,ATL,JAN,D,08:10,490,08:05,485.0,14.0,499.0,-5.0,341.0
2024-10-16,F0170,DL,1311,N111DC,DEP,ATL,PBI,A,08:10,490,08:12,492.0,15.0,507.0,2.0,545.0
2024-10-16,F0171,9E,5368,N600LR,ARR,AGS,ATL,A,08:10,490,08:11,491.0,16.0,475.0,1.0,143.0
2024-10-16,F0172,DL,2223,N603AT,DEP,ATL,GNV,B,08:10,490,08:02,482.0,15.0,497.0,-8.0,300.0
2024-10-16,F0173,DL,2969,N892DN,DEP,ATL,VPS,A,08:10,490,08:05,485.0,15.0,500.0,-5.0,250.0
2024-10-16,F0174,DL,3033,N938AT,DEP,ATL,LIT,B,08:10,490,08:02,482.0,14.0,496.0,-8.0,453.0
2024-10-16,F0175,DL,898,N517DZ,DEP,ATL,LAX,A,08:10,490,09:23,563.0,18.0,581.0,73.0,1947.0
2024-10-16,F0176,DL,830,N353DN,DEP,ATL,SLC,B,08:10,490,08:07,487.0,14.0,501.0,-3.0,1590.0
2024-10-16,F0177,DL,916,N596NW,DEP,ATL,SFO,B,08:10,490,08:14,494.0,24.0,518.0,4.0,2139.0
2024-10-16,F0178,DL,3061,N998AT,ARR,CAE,ATL,A,08:10,490,07:57,477.0,11.0,466.0,-13.0,192.0
2024-10-16,F0179,9E,5153,N293PQ,DEP,ATL,XNA,B,08:10,490,08:05,485.0,15.0,500.0,-5.0,589.0
2024-10-16,F0180,DL,3114,N861DN,ARR,ECP,ATL,C,08:11,491,08:00,480.0,11.0,469.0,-11.0,240.0
2024-10-16,F0181,9E,5317,N538CA,ARR,TYS,ATL,A,08:12,492,07:53,473.0,6.0,467.0,-19.0,152.0
2024-10-16,F0182,DL,1344,N327DN,ARR,AUS,ATL,D,08:14,494,08:01,481.0,5.0,476.0,-13.0,813.0
2024-10-16,F0183,DL,695,N356DN,ARR,BOS,ATL,B,08:15,495,07:53,473.0,5.0,468.0,-22.0,946.0
2024-10-16,F0184,DL,1200,N363NW,ARR,ROC,ATL,D,08:15,495,07:58,478.0,6.0,472.0,-17.0,749.0
2024-10-16,F0185,DL,2470,N933AT,DEP,ATL,TUL,A,08:15,495,08:07,487.0,11.0,498.0,-8.0,674.0
2024-10-16,F0186,DL,3085,N951DX,ARR,VPS,ATL,B,08:15,495,08:19,499.0,11.0,488.0,4.0,250.0
2024-10-16,F0187,DL,3100,N931DQ,DEP,ATL,BHM,C,08:15,495,08:09,489.0,13.0,502.0,-6.0,134.0
2024-10-16,F0188,9E,5462,N398CA,ARR,ABE,ATL,A,08:15,495,08:03,483.0,8.0,475.0,-12.0,692.0
2024-10-16,F0189,DL,1089,N670DN,DEP,ATL,RSW,A,08:15,495,08:10,490.0,14.0,504.0,-5.0,515.0
2024-10-16,F0190,DL,3173,N608AT,DEP,ATL,GSO,B,08:15,495,08:11,491.0,14.0,505.0,-4.0,306.0
2024-10-16,F0191,B6,2713,N3203J,DEP,ATL,LGA,B,08:15,495,08:10,490.0,21.0,511.0,-5.0,762.0
2024-10-16,F0192,9E,4927,N295PQ,ARR,GTR,ATL,B,08:15,495,07:53,473.0,6.0,467.0,-22.0,241.0
2024-10-16,F0193,DL,441,N926AT,DEP,ATL,DAL,A,08:15,495,08:10,490.0,16.0,506.0,-5.0,721.0
2024-10-16,F0194,DL,1151,N817DN,DEP,ATL,MKE,D,08:15,495,08:12,492.0,11.0,503.0,-3.0,669.0
2024-10-16,F0195,WN,1415,N7739A,ARR,RDU,ATL,C,08:15,495,08:35,515.0,5.0,510.0,20.0,356.0
2024-10-16,F0196,OO,3674,N816SK,DEP,ATL,BTR,B,08:16,496,08:51,531.0,14.0,545.0,35.0,448.0
2024-10-16,F0197,DL,1666,N953DZ,ARR,MEM,ATL,B,08:19,499,08:21,501.0,11.0,490.0,2.0,332.0
2024-10-16,F0198,DL,3019,N847DN,ARR,PNS,ATL,C,08:19,499,07:58,478.0,8.0,470.0,-21.0,271.0
2024-10-16,F0199,DL,777,N582NW,DEP,ATL,LAS,D,08:20,500,08:25,505.0,23.0,528.0,5.0,1747.0
2024-10-16,F0200,DL,3069,N933DZ,DEP,ATL,BNA,A,08:20,500,08:22,502.0,15.0,517.0,2.0,214.0
2024-10-16,F0201,OO,3600,N802SK,DEP,ATL,FAY,B,08:20,500,08:12,492.0,12.0,504.0,-8.0,331.0
2024-10-16,F0202,DL,346,N387DN,DEP,ATL,DEN,B,08:20,500,08:16,496.0,20.0,516.0,-4.0,1199.0
2024-10-16,F0203,DL,1676,N394DX,DEP,ATL,SAT,C,08:20,500,08:13,493.0,15.0,508.0,-7.0,874.0
2024-10-16,F0204,DL,2343,N689DL,DEP,ATL,FLL,B,08:20,500,08:14,494.0,15.0,509.0,-6.0,581.0
2024-10-16,F0205,9E,5464,N131EV,DEP,ATL,MOB,B,08:20,500,08:14,494.0,20.0,514.0,-6.0,302.0
2024-10-16,F0206,DL,2976,N370DN,DEP,ATL,AUS,D,08:20,500,08:15,495.0,12.0,507.0,-5.0,813.0
2024-10-16,F0207,WN,696,N8318F,ARR,PBI,ATL,D,08:20,500,08:07,487.0,4.0,483.0,-13.0,545.0
