flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-09-02,F0095,DL,2440,N695DL,ARR,JAX,ATL,B,07:20,440,07:10,430.0,5.0,425.0,-10.0,270.0
2024-09-02,F0096,DL,652,N581DA,ARR,SEA,ATL,D,07:21,441,07:10,430.0,7.0,423.0,-11.0,2182.0
2024-09-02,F0097,DL,3073,N959AT,ARR,FAY,ATL,D,07:21,441,07:24,444.0,5.0,439.0,3.0,331.0
2024-09-02,F0098,DL,1385,N6712B,ARR,RSW,ATL,B,07:22,442,07:24,444.0,12.0,432.0,2.0,515.0
2024-09-02,F0099,DL,3162,N352NW,ARR,MYR,ATL,D,07:22,442,07:07,427.0,7.0,420.0,-15.0,317.0
2024-09-02,F0100,DL,3152,N822DN,ARR,SDF,ATL,C,07:22,442,07:07,427.0,4.0,423.0,-15.0,321.0
2024-09-02,F0101,DL,824,N820DX,ARR,ANC,ATL,C,07:22,442,07:14,434.0,9.0,425.0,-8.0,3417.0
2024-09-02,F0102,DL,3154,N899DN,ARR,DAB,ATL,D,07:23,443,07:29,449.0,19.0,430.0,6.0,366.0
2024-09-02,F0103,DL,2184,N774DE,ARR,LEX,ATL,A,07:24,444,07:16,436.0,4.0,432.0,-8.0,304.0
2024-09-02,F0104,DL,2162,N303DN,ARR,BHM,ATL,C,07:25,445,07:18,438.0,10.0,428.0,-7.0,134.0
2024-09-02,F0105,9E,5255,N306PQ,ARR,VLD,ATL,B,07:25,445,07:08,428.0,6.0,422.0,-17.0,208.0
2024-09-02,F0106,DL,1550,N991AT,ARR,ROA,ATL,A,07:27,447,07:15,435.0,6.0,429.0,-12.0,357.0
2024-09-02,F0107,DL,320,N312DN,ARR,LAX,ATL,A,07:28,448,07:10,430.0,10.0,420.0,-18.0,1947.0
2024-09-02,F0108,OO,3805,N824SK,ARR,CRW,ATL,A,07:28,448,07:21,441.0,6.0,435.0,-7.0,363.0
2024-09-02,F0109,DL,3020,N957AT,ARR,HSV,ATL,D,07:28,448,07:14,434.0,7.0,427.0,-14.0,151.0
2024-09-02,F0110,DL,2441,N952DZ,ARR,CVG,ATL,A,07:29,449,07:17,437.0,9.0,428.0,-12.0,373.0
2024-09-02,F0111,UA,790,N77518,DEP,ATL,SFO,C,07:29,449,07:26,446.0,15.0,461.0,-3.0,2139.0
2024-09-02,F0112,AS,327,N267AK,ARR,SEA,ATL,B,07:29,449,07:15,435.0,7.0,428.0,-14.0,2182.0
2024-09-02,F0113,DL,3187,N974AT,ARR,ILM,ATL,B,07:29,449,07:31,451.0,9.0,442.0,2.0,377.0
2024-09-02,F0114,NK,1156,N692NK,DEP,ATL,DTW,A,07:30,450,07:21,441.0,13.0,454.0,-9.0,594.0
2024-09-02,F0115,UA,340,N844UA,DEP,ATL,DEN,B,07:30,450,07:25,445.0,23.0,468.0,-5.0,1199.0
2024-09-02,F0116,DL,323,N107DN,DEP,ATL,LGA,B,07:30,450,07:28,448.0,12.0,460.0,-2.0,762.0
2024-09-02,F0117,DL,2469,N938DZ,ARR,CMH,ATL,A,07:30,450,07:29,449.0,9.0,440.0,-1.0,447.0
2024-09-02,F0118,DL,690,N863DN,ARR,SFO,ATL,B,07:32,452,07:29,449.0,5.0,444.0,-3.0,2139.0
2024-09-02,F0119,DL,3144,N967AT,DEP,ATL,CLT,D,07:32,452,07:29,449.0,13.0,462.0,-3.0,226.0
2024-09-02,F0120,DL,1499,N673DL,ARR,SRQ,ATL,B,07:33,453,07:22,442.0,7.0,435.0,-11.0,444.0
2024-09-02,F0121,9E,5403,N376CA,ARR,CSG,ATL,B,07:33,453,07:31,451.0,6.0,445.0,-2.0,83.0
2024-09-02,F0122,DL,3105,N935DZ,ARR,IND,ATL,D,07:33,453,07:11,431.0,7.0,424.0,-22.0,432.0
2024-09-02,F0123,F9,1004,N338FR,DEP,ATL,PHL,D,07:34,454,07:40,460.0,12.0,472.0,6.0,666.0
2024-09-02,F0124,WN,1268,N481WN,ARR,CMH,ATL,D,07:35,455,07:35,455.0,9.0,446.0,0.0,447.0
2024-09-02,F0125,DL,2637,N391DA,ARR,BNA,ATL,D,07:35,455,07:16,436.0,6.0,430.0,-19.0,214.0
2024-09-02,F0126,F9,4472,N723FR,DEP,ATL,RDU,A,07:35,455,07:22,442.0,13.0,455.0,-13.0,356.0
2024-09-02,F0127,DL,1498,N935AT,ARR,MLB,ATL,A,07:35,455,07:37,457.0,10.0,447.0,2.0,442.0
2024-09-02,F0128,DL,3181,N961AT,ARR,GNV,ATL,D,07:35,455,07:33,453.0,10.0,443.0,-2.0,300.0
2024-09-02,F0129,F9,1846,N329FR,ARR,CVG,ATL,D,07:35,455,07:20,440.0,15.0,425.0,-15.0,373.0
2024-09-02,F0130,DL,3140,N993AT,ARR,DAY,ATL,C,07:39,459,07:24,444.0,7.0,437.0,-15.0,432.0
2024-09-02,F0131,WN,4517,N244WN,ARR,MSY,ATL,C,07:40,460,07:30,450.0,9.0,441.0,-10.0,425.0
2024-09-02,F0132,WN,378,N8678E,ARR,FLL,ATL,C,07:40,460,07:38,458.0,10.0,448.0,-2.0,581.0
2024-09-02,F0133,DL,1556,N921AT,ARR,CHO,ATL,C,07:40,460,07:34,454.0,9.0,445.0,-6.0,457.0
2024-09-02,F0134,DL,1494,N687DL,ARR,MCO,ATL,B,07:43,463,07:40,460.0,5.0,455.0,-3.0,404.0
2024-09-02,F0135,F9,3288,N649FR,DEP,ATL,LGA,D,07:43,463,07:48,468.0,11.0,479.0,5.0,762.0
2024-09-02,F0136,DL,2420,N710TW,DEP,ATL,JFK,D,07:44,464,07:55,475.0,23.0,498.0,11.0,760.0
2024-09-02,F0137,WN,4043,N7849A,ARR,MCO,ATL,D,07:45,465,07:44,464.0,6.0,458.0,-1.0,404.0
2024-09-02,F0138,WN,544,N8725L,ARR,RDU,ATL,C,07:45,465,07:26,446.0,8.0,438.0,-19.0,356.0
2024-09-02,F0139,WN,645,N7820L,ARR,JAX,ATL,C,07:45,465,07:31,451.0,5.0,446.0,-14.0,270.0
2024-09-02,F0140,DL,2950,N699DL,ARR,BWI,ATL,A,07:47,467,07:50,470.0,8.0,462.0,3.0,577.0
2024-09-02,F0141,DL,1376,N394DX,ARR,PBI,ATL,C,07:47,467,07:47,467.0,7.0,460.0,0.0,545.0
2024-09-02,F0142,DL,1364,N682DA,ARR,ORF,ATL,C,07:47,467,07:39,459.0,7.0,452.0,-8.0,516.0
2024-09-02,F0143,DL,2550,N341NB,ARR,IAD,ATL,D,07:48,468,07:50,470.0,11.0,459.0,2.0,534.0
2024-09-02,F0144,OO,4111,N806SK,ARR,FWA,ATL,A,07:49,469,07:27,447.0,6.0,441.0,-22.0,508.0
2024-09-02,F0145,WN,1272,N8726H,ARR,IND,ATL,D,07:50,470,07:42,462.0,8.0,454.0,-8.0,432.0
2024-09-02,F0146,WN,3185,N8520Q,ARR,TPA,ATL,C,07:50,470,07:35,455.0,5.0,450.0,-15.0,406.0
2024-09-02,F0147,WN,154,N8729H,ARR,PIT,ATL,C,07:50,470,07:46,466.0,8.0,458.0,-4.0,526.0
2024-09-02,F0148,DL,2734,N365DN,ARR,CLE,ATL,B,07:50,470,07:44,464.0,9.0,455.0,-6.0,554.0
2024-09-02,F0149,DL,3046,N982AT,ARR,CHA,ATL,A,07:51,471,07:41,461.0,10.0,451.0,-10.0,106.0
2024-09-02,F0150,DL,1168,N375DN,ARR,FLL,ATL,B,07:54,474,07:39,459.0,6.0,453.0,-15.0,581.0
2024-09-02,F0151,DL,2124,N958DZ,ARR,CHS,ATL,C,07:54,474,08:05,485.0,8.0,477.0,11.0,259.0
2024-09-02,F0152,WN,4435,N285WN,ARR,DCA,ATL,C,07:55,475,07:46,466.0,9.0,457.0,-9.0,547.0
2024-09-02,F0153,9E,5317,N313PQ,ARR,TYS,ATL,A,07:56,476,07:51,471.0,7.0,464.0,-5.0,152.0
2024-09-02,F0154,DL,1486,N3744F,ARR,TPA,ATL,D,07:56,476,07:44,464.0,5.0,459.0,-12.0,406.0
2024-09-02,F0155,DL,1249,N672DL,ARR,MIA,ATL,D,07:59,479,07:53,473.0,8.0,465.0,-6.0,594.0
2024-09-02,F0156,DL,1552,N931DQ,ARR,RDU,ATL,B,07:59,479,07:40,460.0,8.0,452.0,-19.0,356.0
2024-09-02,F0157,DL,1702,N805DN,ARR,SAV,ATL,D,07:59,479,07:49,469.0,7.0,462.0,-10.0,214.0
2024-09-02,F0158,AA,1230,N990AU,DEP,ATL,PHX,D,08:00,480,07:58,478.0,11.0,489.0,-2.0,1587.0
2024-09-02,F0159,DL,2453,N111DC,ARR,GRR,ATL,D,08:00,480,07:49,469.0,8.0,461.0,-11.0,640.0
2024-09-02,F0160,WN,1573,N901WN,ARR,BWI,ATL,C,08:00,480,07:41,461.0,5.0,456.0,-19.0,577.0
2024-09-02,F0161,OO,4107,N679CA,ARR,SBN,ATL,B,08:02,482,10:29,629.0,9.0,620.0,147.0,566.0
2024-09-02,F0162,DL,1255,N933AT,ARR,MDT,ATL,C,08:02,482,07:59,479.0,6.0,473.0,-3.0,620.0
2024-09-02,F0163,AA,1567,N314PD,DEP,ATL,DFW,D,08:02,482,08:00,480.0,10.0,490.0,-2.0,731.0
2024-09-02,F0164,DL,1565,N603AT,ARR,LIT,ATL,A,08:05,485,07:55,475.0,5.0,470.0,-10.0,453.0
2024-09-02,F0165,9E,5502,N176PQ,ARR,MGM,ATL,B,08:06,486,07:50,470.0,7.0,463.0,-16.0,147.0
2024-09-02,F0166,DL,3061,N947AT,ARR,CAE,ATL,B,08:07,487,07:58,478.0,5.0,473.0,-9.0,192.0
2024-09-02,F0167,DL,2664,N366NW,ARR,BUF,ATL,D,08:07,487,07:58,478.0,10.0,468.0,-9.0,712.0
2024-09-02,F0168,DL,2853,N896AT,ARR,AVL,ATL,D,08:08,488,08:14,494.0,5.0,489.0,6.0,164.0
2024-09-02,F0169,DL,3114,N890DN,ARR,ECP,ATL,A,08:09,489,07:54,474.0,7.0,467.0,-15.0,240.0
2024-09-02,F0170,F9,1079,N620FR,ARR,BWI,ATL,A,08:09,489,07:58,478.0,29.0,449.0,-11.0,577.0
2024-09-02,F0171,DL,1757,N839DN,DEP,ATL,SJU,C,08:10,490,08:02,482.0,13.0,495.0,-8.0,1547.0
2024-09-02,F0172,9E,5448,N302PQ,DEP,ATL,JAN,B,08:10,490,08:07,487.0,13.0,500.0,-3.0,341.0
2024-09-02,F0173,DL,3051,N941DZ,DEP,ATL,VPS,B,08:10,490,08:03,483.0,14.0,497.0,-7.0,250.0
2024-09-02,F0174,DL,1509,N608AT,DEP,ATL,HOU,A,08:10,490,08:04,484.0,13.0,497.0,-6.0,696.0
2024-09-02,F0175,DL,444,N516DA,DEP,ATL,SEA,D,08:10,490,08:23,503.0,13.0,516.0,13.0,2182.0
2024-09-02,F0176,9E,5021,N181GJ,DEP,ATL,MOB,A,08:10,490,08:05,485.0,21.0,506.0,-5.0,302.0
2024-09-02,F0177,DL,830,N117DX,DEP,ATL,SLC,D,08:10,490,08:04,484.0,15.0,499.0,-6.0,1590.0
2024-09-02,F0178,DL,2400,N950AT,DEP,ATL,TLH,C,08:12,492,08:40,520.0,13.0,533.0,28.0,223.0
2024-09-02,F0179,DL,1200,N338NW,ARR,ROC,ATL,B,08:12,492,07:59,479.0,8.0,471.0,-13.0,749.0
2024-09-02,F0180,OO,3632,N738SK,ARR,DHN,ATL,A,08:13,493,07:51,471.0,5.0,466.0,-22.0,170.0
2024-09-02,F0181,DL,3085,N947DZ,ARR,VPS,ATL,B,08:13,493,07:54,474.0,6.0,468.0,-19.0,250.0
2024-09-02,F0182,9E,5462,N398CA,ARR,ABE,ATL,A,08:14,494,08:01,481.0,6.0,475.0,-13.0,692.0
2024-09-02,F0183,DL,2353,N607AT,ARR,EWR,ATL,C,08:14,494,08:11,491.0,11.0,480.0,-3.0,746.0
2024-09-02,F0184,DL,2343,N6705Y,DEP,ATL,FLL,B,08:14,494,08:11,491.0,15.0,506.0,-3.0,581.0
2024-09-02,F0185,DL,3156,N893AT,ARR,CLT,ATL,D,08:15,495,08:06,486.0,7.0,479.0,-9.0,226.0
2024-09-02,F0186,DL,2223,N926AT,DEP,ATL,GNV,B,08:15,495,08:10,490.0,12.0,502.0,-5.0,300.0
2024-09-02,F0187,DL,2470,N959AT,DEP,ATL,TUL,A,08:15,495,08:11,491.0,12.0,503.0,-4.0,674.0
2024-09-02,F0188,DL,2379,N944AT,ARR,HPN,ATL,D,08:15,495,08:04,484.0,7.0,477.0,-11.0,780.0
2024-09-02,F0189,DL,3019,N863DN,ARR,PNS,ATL,A,08:15,495,07:56,476.0,6.0,470.0,-19.0,271.0
2024-09-02,F0190,9E,5368,N183GJ,ARR,AGS,ATL,B,08:15,495,08:04,484.0,4.0,480.0,-11.0,143.0
2024-09-02,F0191,DL,3033,N988AT,DEP,ATL,LIT,D,08:15,495,08:01,481.0,11.0,492.0,-14.0,453.0
2024-09-02,F0192,WN,239,N8744B,ARR,MDW,ATL,D,08:15,495,08:01,481.0,5.0,476.0,-14.0,591.0
2024-09-02,F0193,OO,3739,N824SK,DEP,ATL,BTR,B,08:15,495,08:14,494.0,13.0,507.0,-1.0,448.0
2024-09-02,F0194,DL,1213,N805NW,DEP,ATL,MCO,C,08:15,495,08:15,495.0,17.0,512.0,0.0,404.0
2024-09-02,F0195,DL,1089,N669DN,DEP,ATL,RSW,C,08:15,495,08:20,500.0,19.0,519.0,5.0,515.0
2024-09-02,F0196,DL,348,N884DN,DEP,ATL,PHX,B,08:15,495,08:10,490.0,12.0,502.0,-5.0,1587.0
2024-09-02,F0197,WN,2344,N481WN,DEP,ATL,BWI,C,08:15,495,08:14,494.0,9.0,503.0,-1.0,577.0
2024-09-02,F0198,DL,1311,N357DN,DEP,ATL,PBI,B,08:15,495,08:08,488.0,11.0,499.0,-7.0,545.0
2024-09-02,F0199,DL,2286,N429DX,ARR,JFK,ATL,C,08:15,495,11:31,691.0,8.0,683.0,196.0,760.0
2024-09-02,F0200,9E,4927,N924XJ,ARR,GTR,ATL,B,08:19,499,08:01,481.0,6.0,475.0,-18.0,241.0
2024-09-02,F0201,DL,550,N378DN,ARR,LGA,ATL,D,08:20,500,08:27,507.0,11.0,496.0,7.0,762.0
2024-09-02,F0202,DL,1666,N942DZ,ARR,MEM,ATL,D,08:20,500,08:16,496.0,13.0,483.0,-4.0,332.0
2024-09-02,F0203,DL,2016,N991AT,DEP,ATL,CHA,A,08:20,500,08:15,495.0,9.0,504.0,-5.0,106.0
2024-09-02,F0204,DL,916,N542US,DEP,ATL,SFO,B,08:20,500,08:15,495.0,16.0,511.0,-5.0,2139.0
2024-09-02,F0205,DL,2446,N6703D,ARR,JAX,ATL,D,08:20,500,08:18,498.0,9.0,489.0,-2.0,270.0
2024-09-02,F0206,DL,3048,N939AT,DEP,ATL,ECP,A,08:20,500,08:17,497.0,10.0,507.0,-3.0,240.0
