flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-10-01,F0042,UA,1511,N66803,DEP,ATL,EWR,B,06:40,400,06:31,391.0,17.0,408.0,-9.0,746.0
2024-10-01,F0043,DL,722,N391DN,ARR,LAS,ATL,B,06:41,401,06:55,415.0,5.0,410.0,14.0,1747.0
2024-10-01,F0044,DL,3028,N935DZ,ARR,GSP,ATL,B,06:44,404,08:55,535.0,5.0,530.0,131.0,153.0
2024-10-01,F0045,B6,820,N641JB,DEP,ATL,JFK,B,06:45,405,06:37,397.0,14.0,411.0,-8.0,760.0
2024-10-01,F0046,DL,1545,N669DN,ARR,TPA,ATL,C,06:45,405,06:39,399.0,5.0,394.0,-6.0,406.0
2024-10-01,F0047,WN,746,N8621A,DEP,ATL,DAL,D,06:55,415,06:50,410.0,10.0,420.0,-5.0,721.0
2024-10-01,F0048,DL,1548,N540US,ARR,MCO,ATL,B,06:56,416,06:45,405.0,13.0,392.0,-11.0,404.0
2024-10-01,F0049,DL,1590,N956DZ,ARR,RDU,ATL,D,06:57,417,06:34,394.0,6.0,388.0,-23.0,356.0
2024-10-01,F0050,DL,1430,N660DL,ARR,ORF,ATL,C,06:58,418,08:31,511.0,13.0,498.0,93.0,516.0
2024-10-01,F0051,AA,3004,N335SN,DEP,ATL,MIA,D,07:00,420,06:51,411.0,19.0,430.0,-9.0,594.0
2024-10-01,F0052,NK,1314,N952NK,DEP,ATL,LAS,C,07:00,420,06:52,412.0,14.0,426.0,-8.0,1747.0
2024-10-01,F0053,AS,377,N919AK,DEP,ATL,SEA,B,07:00,420,06:53,413.0,15.0,428.0,-7.0,2182.0
2024-10-01,F0054,WN,698,N417WN,DEP,ATL,HOU,D,07:00,420,06:59,419.0,15.0,434.0,-1.0,696.0
2024-10-01,F0055,9E,5331,N298PQ,ARR,AGS,ATL,A,07:02,422,11:23,683.0,11.0,672.0,261.0,143.0
2024-10-01,F0056,DL,2325,N952DZ,DEP,ATL,EWR,D,07:05,425,07:16,436.0,16.0,452.0,11.0,746.0
2024-10-01,F0057,DL,1729,N891DN,ARR,SAV,ATL,D,07:05,425,07:24,444.0,8.0,436.0,19.0,214.0
2024-10-01,F0058,DL,1334,N6707A,DEP,ATL,FLL,C,07:05,425,07:01,421.0,25.0,446.0,-4.0,581.0
2024-10-01,F0059,DL,2712,N607AT,ARR,AVL,ATL,C,07:05,425,10:35,635.0,5.0,630.0,210.0,164.0
2024-10-01,F0060,DL,1154,N349DX,DEP,ATL,PHL,D,07:05,425,07:00,420.0,19.0,439.0,-5.0,666.0
2024-10-01,F0061,DL,2668,N585NW,DEP,ATL,MSP,B,07:05,425,07:04,424.0,26.0,450.0,-1.0,907.0
2024-10-01,F0062,DL,1462,N688DL,DEP,ATL,RIC,C,07:05,425,07:01,421.0,26.0,447.0,-4.0,481.0
2024-10-01,F0063,WN,437,N923WN,DEP,ATL,PHX,D,07:05,425,07:03,423.0,13.0,436.0,-2.0,1587.0
2024-10-01,F0064,DL,834,N354DN,DEP,ATL,LAS,C,07:05,425,06:58,418.0,14.0,432.0,-7.0,1747.0
2024-10-01,F0065,DL,2836,N340DN,DEP,ATL,MIA,D,07:05,425,07:02,422.0,20.0,442.0,-3.0,594.0
2024-10-01,F0066,DL,3038,N941DZ,ARR,CAE,ATL,B,07:06,426,06:49,409.0,8.0,401.0,-17.0,192.0
2024-10-01,F0067,DL,1592,N541US,DEP,ATL,BWI,C,07:07,427,06:59,419.0,16.0,435.0,-8.0,577.0
2024-10-01,F0068,AA,1718,N649AW,DEP,ATL,CLT,D,07:09,429,07:02,422.0,19.0,441.0,-7.0,226.0
2024-10-01,F0069,DL,839,N368DN,DEP,ATL,DFW,A,07:10,430,07:03,423.0,20.0,443.0,-7.0,731.0
2024-10-01,F0070,DL,2375,N6710E,ARR,DTW,ATL,D,07:10,430,07:08,428.0,12.0,416.0,-2.0,594.0
2024-10-01,F0071,DL,1727,N940DU,ARR,TLH,ATL,B,07:10,430,06:45,405.0,8.0,397.0,-25.0,223.0
2024-10-01,F0072,DL,2605,N539US,DEP,ATL,TPA,C,07:10,430,07:07,427.0,22.0,449.0,-3.0,406.0
2024-10-01,F0073,DL,1369,N110DX,DEP,ATL,CLE,C,07:10,430,07:03,423.0,15.0,438.0,-7.0,554.0
2024-10-01,F0074,DL,1585,N103DY,DEP,ATL,IAH,A,07:10,430,07:05,425.0,20.0,445.0,-5.0,689.0
2024-10-01,F0075,WN,1155,N7832A,DEP,ATL,DCA,D,07:10,430,07:05,425.0,15.0,440.0,-5.0,547.0
2024-10-01,F0076,DL,1385,N672DL,ARR,RSW,ATL,D,07:11,431,06:51,411.0,7.0,404.0,-20.0,515.0
2024-10-01,F0077,DL,1479,N906DN,DEP,ATL,CMH,C,07:11,431,07:06,426.0,28.0,454.0,-5.0,447.0
2024-10-01,F0078,9E,5537,N187GJ,ARR,TRI,ATL,A,07:15,435,07:01,421.0,7.0,414.0,-14.0,227.0
2024-10-01,F0079,DL,1646,N182DN,DEP,ATL,DTW,C,07:15,435,07:23,443.0,15.0,458.0,8.0,594.0
2024-10-01,F0080,DL,2204,N683DA,DEP,ATL,MCO,B,07:15,435,07:14,434.0,19.0,453.0,-1.0,404.0
2024-10-01,F0081,DL,1178,N854DN,DEP,ATL,ORD,A,07:15,435,07:07,427.0,21.0,448.0,-8.0,606.0
2024-10-01,F0082,UA,1129,N807UA,DEP,ATL,IAH,B,07:15,435,07:23,443.0,25.0,468.0,8.0,689.0
2024-10-01,F0083,DL,3186,N938AT,ARR,CLT,ATL,D,07:15,435,07:21,441.0,10.0,431.0,6.0,226.0
2024-10-01,F0084,DL,996,N507DZ,DEP,ATL,LAX,A,07:15,435,07:14,434.0,17.0,451.0,-1.0,1947.0
2024-10-01,F0085,DL,1168,N820DX,ARR,FLL,ATL,D,07:17,437,07:09,429.0,12.0,417.0,-8.0,581.0
2024-10-01,F0086,DL,926,N120DN,DEP,ATL,DCA,A,07:17,437,07:10,430.0,18.0,448.0,-7.0,547.0
2024-10-01,F0087,DL,987,N502DX,DEP,ATL,BOS,C,07:18,438,07:21,441.0,15.0,456.0,3.0,946.0
2024-10-01,F0088,DL,1444,N359NB,DEP,ATL,IAD,B,07:18,438,07:10,430.0,16.0,446.0,-8.0,534.0
2024-10-01,F0089,DL,2162,N953DZ,ARR,BHM,ATL,C,07:19,439,07:20,440.0,14.0,426.0,1.0,134.0
2024-10-01,F0090,DL,3162,N123DW,ARR,MYR,ATL,B,07:19,439,07:11,431.0,13.0,418.0,-8.0,317.0
2024-10-01,F0091,9E,5344,N601LR,ARR,OAJ,ATL,B,07:19,439,07:01,421.0,7.0,414.0,-18.0,399.0
2024-10-01,F0092,DL,2440,N6709,ARR,JAX,ATL,D,07:19,439,07:16,436.0,11.0,425.0,-3.0,270.0
2024-10-01,F0093,WN,3794,N8618N,DEP,ATL,MCO,C,07:20,440,07:13,433.0,18.0,451.0,-7.0,404.0
2024-10-01,F0094,UA,340,N37319,DEP,ATL,DEN,C,07:20,440,07:16,436.0,17.0,453.0,-4.0,1199.0
2024-10-01,F0095,DL,2420,N702TW,DEP,ATL,JFK,A,07:20,440,07:27,447.0,17.0,464.0,7.0,760.0
2024-10-01,F0096,DL,3018,N923DZ,ARR,GSO,ATL,C,07:20,440,07:15,435.0,9.0,426.0,-5.0,306.0
2024-10-01,F0097,YX,4377,N115HQ,DEP,ATL,DCA,A,07:21,441,07:13,433.0,26.0,459.0,-8.0,547.0
2024-10-01,F0098,DL,3152,N954DZ,ARR,SDF,ATL,C,07:24,444,07:06,426.0,4.0,422.0,-18.0,321.0
2024-10-01,F0099,DL,3125,N963DZ,DEP,ATL,IND,A,07:24,444,07:20,440.0,15.0,455.0,-4.0,432.0
2024-10-01,F0100,WN,1559,N965WN,DEP,ATL,BWI,D,07:25,445,07:22,442.0,12.0,454.0,-3.0,577.0
2024-10-01,F0101,F9,4556,N351FR,DEP,ATL,MCO,D,07:25,445,07:15,435.0,28.0,463.0,-10.0,404.0
2024-10-01,F0102,9E,5346,N913XJ,ARR,FAY,ATL,A,07:25,445,07:21,441.0,13.0,428.0,-4.0,331.0
2024-10-01,F0103,DL,3154,N959DZ,ARR,DAB,ATL,D,07:26,446,07:12,432.0,11.0,421.0,-14.0,366.0
2024-10-01,F0104,DL,2637,N392DA,ARR,BNA,ATL,A,07:27,447,07:19,439.0,12.0,427.0,-8.0,214.0
2024-10-01,F0105,DL,3020,N808DN,ARR,HSV,ATL,A,07:28,448,07:22,442.0,11.0,431.0,-6.0,151.0
2024-10-01,F0106,DL,1550,N326US,ARR,ROA,ATL,A,07:28,448,07:06,426.0,5.0,421.0,-22.0,357.0
2024-10-01,F0107,DL,652,N532DN,ARR,SEA,ATL,A,07:28,448,07:19,439.0,11.0,428.0,-9.0,2182.0
2024-10-01,F0108,DL,1460,N695DL,ARR,RIC,ATL,B,07:29,449,07:17,437.0,9.0,428.0,-12.0,481.0
2024-10-01,F0109,DL,2184,N992AT,ARR,LEX,ATL,D,07:29,449,07:03,423.0,4.0,419.0,-26.0,304.0
2024-10-01,F0110,DL,3187,N939AT,ARR,ILM,ATL,A,07:29,449,07:24,444.0,12.0,432.0,-5.0,377.0
2024-10-01,F0111,9E,5403,N335PQ,ARR,CSG,ATL,B,07:29,449,07:22,442.0,13.0,429.0,-7.0,83.0
2024-10-01,F0112,UA,790,N77539,DEP,ATL,SFO,B,07:30,450,07:24,444.0,16.0,460.0,-6.0,2139.0
2024-10-01,F0113,DL,2441,N960DZ,ARR,CVG,ATL,C,07:30,450,07:11,431.0,6.0,425.0,-19.0,373.0
2024-10-01,F0114,DL,2634,N876DN,DEP,ATL,RDU,C,07:30,450,07:27,447.0,13.0,460.0,-3.0,356.0
2024-10-01,F0115,DL,1290,N804DN,DEP,ATL,CVG,C,07:30,450,07:24,444.0,17.0,461.0,-6.0,373.0
2024-10-01,F0116,DL,1269,N387DN,ARR,PHL,ATL,D,07:30,450,07:09,429.0,6.0,423.0,-21.0,666.0
2024-10-01,F0117,DL,323,N322DN,DEP,ATL,LGA,D,07:30,450,07:26,446.0,16.0,462.0,-4.0,762.0
2024-10-01,F0118,OO,3805,N800SK,ARR,CRW,ATL,A,07:31,451,07:20,440.0,10.0,430.0,-11.0,363.0
2024-10-01,F0119,9E,5255,N926XJ,ARR,VLD,ATL,B,07:33,453,13:31,811.0,11.0,800.0,358.0,208.0
2024-10-01,F0120,DL,1499,N6714Q,ARR,SRQ,ATL,C,07:34,454,07:23,443.0,8.0,435.0,-11.0,444.0
2024-10-01,F0121,DL,1498,N891AT,ARR,MLB,ATL,A,07:35,455,07:24,444.0,11.0,433.0,-11.0,442.0
2024-10-01,F0122,DL,2469,N947DZ,ARR,CMH,ATL,C,07:35,455,07:24,444.0,8.0,436.0,-11.0,447.0
2024-10-01,F0123,DL,3105,N391DA,ARR,IND,ATL,D,07:35,455,07:23,443.0,11.0,432.0,-12.0,432.0
2024-10-01,F0124,DL,3181,N996AT,ARR,GNV,ATL,C,07:40,460,07:33,453.0,15.0,438.0,-7.0,300.0
2024-10-01,F0125,NK,3154,N624NK,ARR,PHL,ATL,C,07:41,461,07:23,443.0,9.0,434.0,-18.0,666.0
2024-10-01,F0126,DL,1336,N698DL,DEP,ATL,ORF,A,07:42,462,07:37,457.0,13.0,470.0,-5.0,516.0
2024-10-01,F0127,DL,3140,N970AT,ARR,DAY,ATL,A,07:43,463,07:34,454.0,7.0,447.0,-9.0,432.0
2024-10-01,F0128,DL,1494,N667DN,ARR,MCO,ATL,B,07:43,463,07:37,457.0,11.0,446.0,-6.0,404.0
2024-10-01,F0129,DL,1376,N376DN,ARR,PBI,ATL,B,07:44,464,07:34,454.0,10.0,444.0,-10.0,545.0
2024-10-01,F0130,DL,1556,N985AT,ARR,CHO,ATL,C,07:44,464,07:30,450.0,5.0,445.0,-14.0,457.0
2024-10-01,F0131,F9,3288,N356FR,DEP,ATL,LGA,D,07:45,465,07:37,457.0,11.0,468.0,-8.0,762.0
2024-10-01,F0132,DL,1504,N546US,ARR,PIT,ATL,C,07:45,465,07:35,455.0,9.0,446.0,-10.0,526.0
2024-10-01,F0133,WN,3325,N8736J,DEP,ATL,BNA,D,07:45,465,07:42,462.0,15.0,477.0,-3.0,214.0
2024-10-01,F0134,AA,1567,N998NN,DEP,ATL,DFW,D,07:46,466,07:36,456.0,18.0,474.0,-10.0,731.0
2024-10-01,F0135,DL,410,N371NB,ARR,DCA,ATL,B,07:48,468,07:50,470.0,5.0,465.0,2.0,547.0
2024-10-01,F0136,DL,444,N930DZ,DEP,ATL,SEA,D,07:48,468,07:41,461.0,14.0,475.0,-7.0,2182.0
2024-10-01,F0137,DL,2950,N697DL,ARR,BWI,ATL,B,07:49,469,07:37,457.0,6.0,451.0,-12.0,577.0
2024-10-01,F0138,DL,2550,N321US,ARR,IAD,ATL,C,07:49,469,07:27,447.0,8.0,439.0,-22.0,534.0
2024-10-01,F0139,DL,2328,N669DN,DEP,ATL,JAX,A,07:50,470,07:47,467.0,11.0,478.0,-3.0,270.0
2024-10-01,F0140,DL,2124,N932DZ,ARR,CHS,ATL,D,07:51,471,07:39,459.0,11.0,448.0,-12.0,259.0
2024-10-01,F0141,OO,4111,N806SK,ARR,FWA,ATL,B,07:51,471,07:31,451.0,8.0,443.0,-20.0,508.0
2024-10-01,F0142,DL,1486,N6700,ARR,TPA,ATL,B,07:52,472,07:45,465.0,12.0,453.0,-7.0,406.0
2024-10-01,F0143,DL,3144,N937AT,DEP,ATL,CLT,B,07:55,475,08:18,498.0,20.0,518.0,23.0,226.0
2024-10-01,F0144,DL,857,N398DN,ARR,LAS,ATL,A,07:55,475,07:52,472.0,10.0,462.0,-3.0,1747.0
2024-10-01,F0145,WN,4435,N8916Q,ARR,DCA,ATL,C,07:55,475,07:35,455.0,6.0,449.0,-20.0,547.0
2024-10-01,F0146,WN,833,N8754S,DEP,ATL,MDW,C,07:55,475,07:50,470.0,11.0,481.0,-5.0,591.0
2024-10-01,F0147,DL,1552,N933DZ,ARR,RDU,ATL,B,07:56,476,07:40,460.0,6.0,454.0,-16.0,356.0
2024-10-01,F0148,DL,3039,N965AT,ARR,CHA,ATL,D,07:57,477,07:42,462.0,5.0,457.0,-15.0,106.0
2024-10-01,F0149,DL,2734,N949DZ,ARR,CLE,ATL,D,07:58,478,07:37,457.0,7.0,450.0,-21.0,554.0
2024-10-01,F0150,AA,1230,N344PP,DEP,ATL,PHX,D,07:59,479,07:55,475.0,13.0,488.0,-4.0,1587.0
2024-10-01,F0151,DL,1249,N557NW,ARR,MIA,ATL,B,07:59,479,07:48,468.0,10.0,458.0,-11.0,594.0
2024-10-01,F0152,DL,1547,N6703D,ARR,MSY,ATL,C,07:59,479,07:45,465.0,8.0,457.0,-14.0,425.0
2024-10-01,F0153,NK,1156,N601NK,DEP,ATL,DTW,A,08:00,480,07:54,474.0,12.0,486.0,-6.0,594.0
2024-10-01,F0154,DL,2453,N917DU,ARR,GRR,ATL,A,08:01,481,07:48,468.0,8.0,460.0,-13.0,640.0
2024-10-01,F0155,9E,5337,N903XJ,ARR,MGM,ATL,A,08:03,483,08:11,491.0,11.0,480.0,8.0,147.0
2024-10-01,F0156,DL,1255,N945AT,ARR,MDT,ATL,C,08:04,484,07:50,470.0,6.0,464.0,-14.0,620.0
2024-10-01,F0157,9E,5317,N307PQ,ARR,TYS,ATL,B,08:04,484,07:45,465.0,7.0,458.0,-19.0,152.0
2024-10-01,F0158,DL,1565,N845DN,ARR,LIT,ATL,A,08:05,485,07:54,474.0,8.0,466.0,-11.0,453.0
2024-10-01,F0159,DL,2853,N996AT,ARR,AVL,ATL,A,08:07,487,11:35,695.0,7.0,688.0,208.0,164.0
2024-10-01,F0160,9E,5368,N181GJ,ARR,AGS,ATL,A,08:07,487,10:05,605.0,16.0,589.0,118.0,143.0
2024-10-01,F0161,DL,3061,N906AT,ARR,CAE,ATL,C,08:07,487,07:46,466.0,11.0,455.0,-21.0,192.0
2024-10-01,F0162,DL,3114,N922DZ,ARR,ECP,ATL,C,08:08,488,07:54,474.0,10.0,464.0,-14.0,240.0
2024-10-01,F0163,DL,2664,N371NW,ARR,BUF,ATL,C,08:08,488,07:49,469.0,7.0,462.0,-19.0,712.0
2024-10-01,F0164,DL,1200,N361NW,ARR,ROC,ATL,D,08:09,489,07:58,478.0,4.0,474.0,-11.0,749.0
2024-10-01,F0165,DL,3090,N938AT,DEP,ATL,JAN,D,08:10,490,08:09,489.0,12.0,501.0,-1.0,341.0
2024-10-01,F0166,DL,2976,N125DN,DEP,ATL,AUS,A,08:10,490,08:03,483.0,12.0,495.0,-7.0,813.0
2024-10-01,F0167,DL,1311,N370DN,DEP,ATL,PBI,C,08:10,490,08:06,486.0,15.0,501.0,-4.0,545.0
2024-10-01,F0168,DL,1676,N336DX,DEP,ATL,SAT,B,08:10,490,08:05,485.0,13.0,498.0,-5.0,874.0
2024-10-01,F0169,DL,3051,N926DZ,DEP,ATL,VPS,A,08:10,490,08:09,489.0,15.0,504.0,-1.0,250.0
2024-10-01,F0170,DL,830,N318DX,DEP,ATL,SLC,C,08:10,490,08:08,488.0,19.0,507.0,-2.0,1590.0
2024-10-01,F0171,DL,2471,N659DL,DEP,ATL,MCI,C,08:10,490,08:27,507.0,19.0,526.0,17.0,692.0
2024-10-01,F0172,DL,3033,N963AT,DEP,ATL,LIT,D,08:10,490,08:05,485.0,11.0,496.0,-5.0,453.0
2024-10-01,F0173,DL,3085,N955DZ,ARR,VPS,ATL,A,08:11,491,07:57,477.0,10.0,467.0,-14.0,250.0
2024-10-01,F0174,9E,5462,N391CA,ARR,ABE,ATL,A,08:12,492,07:48,468.0,7.0,461.0,-24.0,692.0
2024-10-01,F0175,B6,2713,N3221J,DEP,ATL,LGA,B,08:12,492,08:03,483.0,16.0,499.0,-9.0,762.0
2024-10-01,F0176,DL,1146,N376DA,ARR,GSP,ATL,B,08:14,494,08:09,489.0,12.0,477.0,-5.0,153.0
2024-10-01,F0177,DL,661,N956DZ,DEP,ATL,MKE,D,08:15,495,08:01,481.0,12.0,493.0,-14.0,669.0
2024-10-01,F0178,DL,348,N587NW,DEP,ATL,PHX,C,08:15,495,08:09,489.0,13.0,502.0,-6.0,1587.0
2024-10-01,F0179,9E,5214,N913XJ,DEP,ATL,TLH,B,08:15,495,09:52,592.0,19.0,611.0,97.0,223.0
2024-10-01,F0180,DL,3173,N967AT,DEP,ATL,GSO,B,08:15,495,08:04,484.0,10.0,494.0,-11.0,306.0
2024-10-01,F0181,DL,3156,N928AT,ARR,CLT,ATL,B,08:15,495,08:32,512.0,26.0,486.0,17.0,226.0
2024-10-01,F0182,DL,2353,N936DZ,ARR,EWR,ATL,D,08:15,495,08:16,496.0,6.0,490.0,1.0,746.0
2024-10-01,F0183,DL,3100,N940DU,DEP,ATL,BHM,D,08:15,495,08:09,489.0,10.0,499.0,-6.0,134.0
2024-10-01,F0184,OO,4107,N809SK,ARR,SBN,ATL,A,08:15,495,07:58,478.0,8.0,470.0,-17.0,566.0
2024-10-01,F0185,WN,645,N8305E,ARR,JAX,ATL,C,08:15,495,08:02,482.0,10.0,472.0,-13.0,270.0
2024-10-01,F0186,DL,695,N396DN,ARR,BOS,ATL,C,08:15,495,07:53,473.0,6.0,467.0,-22.0,946.0
2024-10-01,F0187,DL,441,N934AT,DEP,ATL,DAL,D,08:15,495,08:26,506.0,11.0,517.0,11.0,721.0
2024-10-01,F0188,DL,2407,N950AT,ARR,MOB,ATL,B,08:15,495,08:05,485.0,11.0,474.0,-10.0,302.0
2024-10-01,F0189,9E,4927,N147PQ,ARR,GTR,ATL,A,08:15,495,08:06,486.0,11.0,475.0,-9.0,241.0
2024-10-01,F0190,DL,3019,N897DN,ARR,PNS,ATL,D,08:15,495,09:38,578.0,14.0,564.0,83.0,271.0
2024-10-01,F0191,OO,4061,N800SK,DEP,ATL,AGS,A,08:16,496,08:59,539.0,24.0,563.0,43.0,143.0
2024-10-01,F0192,DL,1089,N540US,DEP,ATL,RSW,A,08:16,496,08:14,494.0,17.0,511.0,-2.0,515.0
2024-10-01,F0193,DL,1571,N941DZ,DEP,ATL,STL,A,08:17,497,08:07,487.0,12.0,499.0,-10.0,484.0
2024-10-01,F0194,DL,2286,N707TW,ARR,JFK,ATL,A,08:18,498,08:20,500.0,5.0,495.0,2.0,760.0
2024-10-01,F0195,DL,2470,N939AT,DEP,ATL,TUL,C,08:19,499,08:19,499.0,15.0,514.0,0.0,674.0
2024-10-01,F0196,DL,1666,N961DZ,ARR,MEM,ATL,A,08:19,499,08:09,489.0,10.0,479.0,-10.0,332.0
2024-10-01,F0197,DL,550,N388DN,ARR,LGA,ATL,C,08:19,499,08:20,500.0,7.0,493.0,1.0,762.0
2024-10-01,F0198,DL,898,N574DZ,DEP,ATL,LAX,A,08:20,500,08:22,502.0,17.0,519.0,2.0,1947.0
2024-10-01,F0199,DL,346,N395DZ,DEP,ATL,DEN,D,08:20,500,08:15,495.0,17.0,512.0,-5.0,1199.0
2024-10-01,F0200,DL,916,N582NW,DEP,ATL,SFO,C,08:20,500,08:13,493.0,22.0,515.0,-7.0,2139.0
2024-10-01,F0201,DL,3041,N954AT,ARR,JAN,ATL,C,08:20,500,08:10,490.0,14.0,476.0,-10.0,341.0
2024-10-01,F0202,DL,1347,N6710E,DEP,ATL,FLL,B,08:20,500,08:18,498.0,25.0,523.0,-2.0,581.0
2024-10-01,F0203,DL,3069,N937DZ,DEP,ATL,BNA,A,08:20,500,08:13,493.0,12.0,505.0,-7.0,214.0
2024-10-01,F0204,9E,5373,N937XJ,DEP,ATL,MOB,A,08:20,500,08:17,497.0,30.0,527.0,-3.0,302.0
2024-10-01,F0205,DL,3048,N992AT,DEP,ATL,ECP,D,08:20,500,08:11,491.0,18.0,509.0,-9.0,240.0
2024-10-01,F0206,DL,1213,N672DL,DEP,ATL,MCO,B,08:20,500,08:19,499.0,14.0,513.0,-1.0,404.0
